,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Mikal Bridges,36:35,6,13,.462,3,5,.600,7,7,1.000,2,3,5,5,0,0,5,1,22,-13,Brooklyn Nets,Sacramento Kings,2023-12-11
1,Spencer Dinwiddie,34:01,5,14,.357,2,8,.250,4,5,.800,0,2,2,8,0,0,3,2,16,-19,Brooklyn Nets,Sacramento Kings,2023-12-11
2,Cameron Johnson,31:35,6,13,.462,3,4,.750,0,0,,0,4,4,2,1,0,1,0,15,-5,Brooklyn Nets,Sacramento Kings,2023-12-11
3,Cam Thomas,30:59,8,21,.381,2,6,.333,2,2,1.000,0,0,0,2,0,0,2,2,20,-15,Brooklyn Nets,Sacramento Kings,2023-12-11
4,Nic Claxton,26:00,3,6,.500,0,0,,2,2,1.000,4,6,10,0,0,3,0,2,8,-24,Brooklyn Nets,Sacramento Kings,2023-12-11
6,Dorian Finney-Smith,24:41,5,6,.833,3,4,.750,0,0,,0,3,3,1,1,2,0,0,13,-10,Brooklyn Nets,Sacramento Kings,2023-12-11
7,Royce O'Neale,19:08,1,3,.333,1,1,1.000,2,2,1.000,1,3,4,1,0,0,0,0,5,-2,Brooklyn Nets,Sacramento Kings,2023-12-11
8,Day'Ron Sharpe,14:01,2,4,.500,0,0,,0,0,,1,6,7,2,1,1,1,2,4,+7,Brooklyn Nets,Sacramento Kings,2023-12-11
9,Trendon Watford,11:06,3,4,.750,0,0,,2,2,1.000,1,4,5,2,1,0,1,3,8,+4,Brooklyn Nets,Sacramento Kings,2023-12-11
10,Harry Giles,3:58,1,2,.500,0,1,.000,1,1,1.000,0,0,0,0,0,0,0,1,3,+4,Brooklyn Nets,Sacramento Kings,2023-12-11
11,Armoni Brooks,3:58,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,0,0,2,+4,Brooklyn Nets,Sacramento Kings,2023-12-11
12,Jalen Wilson,3:58,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,0,2,+4,Brooklyn Nets,Sacramento Kings,2023-12-11
