,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Shai Gilgeous-Alexander,34:56,11,18,.611,1,4,.250,10,10,1.000,0,4,4,7,1,0,0,4,33,+15
1,Jalen Williams,29:03,8,13,.615,1,4,.250,4,5,.800,0,5,5,7,0,1,0,3,21,0
2,Chet Holmgren,28:16,8,15,.533,1,6,.167,1,1,1.000,1,4,5,1,2,0,2,3,18,+16
3,Luguentz Dort,28:05,5,9,.556,2,5,.400,0,0,,3,4,7,3,2,1,0,2,12,+11
4,Josh Giddey,20:58,5,10,.500,2,5,.400,2,2,1.000,2,6,8,1,1,0,4,2,14,+6
5,player,,,,,,,,,,,,,,,,,,,,
6,Cason Wallace,21:58,4,7,.571,2,4,.500,0,0,,0,3,3,1,0,1,1,1,10,+19
7,Isaiah Joe,19:46,4,8,.500,2,6,.333,0,0,,0,5,5,0,1,3,0,0,10,+19
8,Kenrich Williams,18:45,0,4,.000,0,1,.000,1,2,.500,0,2,2,3,2,0,0,3,1,+10
9,Aaron Wiggins,12:32,2,2,1.000,1,1,1.000,1,2,.500,2,3,5,2,0,0,0,2,6,+5
10,Lindy Waters III,12:10,2,5,.400,1,4,.250,0,0,,0,1,1,1,0,0,0,3,5,+12
11,Jaylin Williams,7:25,1,2,.500,1,2,.500,0,0,,0,2,2,1,0,0,0,0,3,-4
12,Tre Mann,3:01,0,0,,0,0,,0,0,,0,1,1,2,0,0,0,0,0,+3
13,Aleksej Pokusevski,3:01,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,+3
14,Dāvis Bertāns,Did Not Play,,,,,,,,,,,,,,,,,,,
15,Vasilije Micić,Did Not Play,,,,,,,,,,,,,,,,,,,
