,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Mikal Bridges,20:54,4,7,.571,1,3,.333,4,4,1.000,0,1,1,3,0,0,1,1,13,-8
1,Nic Claxton,16:43,0,2,.000,0,0,,0,0,,0,2,2,0,0,0,0,1,0,-21
2,Dorian Finney-Smith,11:30,1,2,.500,1,2,.500,0,0,,1,2,3,1,0,0,0,0,3,-8
3,Cameron Johnson,9:55,2,7,.286,0,4,.000,0,0,,0,1,1,0,0,0,0,1,4,-12
4,Spencer Dinwiddie,7:46,0,2,.000,0,2,.000,0,0,,0,0,0,0,2,0,1,2,0,-13
5,player,,,,,,,,,,,,,,,,,,,,
6,Dennis Smith Jr.,16:12,2,5,.400,1,3,.333,0,0,,0,1,1,1,2,0,2,0,5,-3
7,Cam Thomas,13:51,1,8,.125,1,5,.200,6,6,1.000,0,1,1,2,0,0,0,0,9,0
8,Royce O'Neale,16:14,3,7,.429,3,7,.429,0,0,,1,5,6,3,0,1,0,3,9,-1
9,Lonnie Walker IV,3:06,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-6
10,Trendon Watford,3:45,0,1,.000,0,0,,0,0,,1,0,1,1,0,0,0,1,0,+2
11,Harry Giles,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Day'Ron Sharpe,Did Not Dress,,,,,,,,,,,,,,,,,,,
