,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jacob Gilyard,34:06,.667,.667,.667,.000,0.0,2.9,1.4,40.4,1.3,0.0,25.0,14.5,109,115,0.2
1,Desmond Bane,27:56,.571,.571,.643,.143,0.0,3.6,1.8,43.6,0.0,3.1,25.2,29.4,86,116,0.0
2,Jaren Jackson Jr.,25:13,.598,.500,.571,.714,0.0,19.8,9.7,7.8,1.8,0.0,17.9,18.3,98,110,-3.0
3,Xavier Tillman Sr.,24:41,.000,.000,.375,.000,0.0,32.4,15.9,13.0,1.9,3.5,11.1,15.1,16,104,-11.2
4,Vince Williams Jr.,23:08,.357,.357,.714,.000,8.3,13.0,10.6,8.0,0.0,0.0,12.5,14.3,77,116,-8.9
5,player,,,,,,,,,,,,,,,,
6,David Roddy,22:17,.633,.500,.600,.600,0.0,18.0,8.8,8.4,2.1,0.0,32.2,17.3,85,110,-3.3
7,Ziaire Williams,21:48,.669,.583,.583,.417,0.0,32.1,15.7,65.6,0.0,0.0,22.0,34.5,109,111,6.8
8,Santi Aldama,19:58,.383,.300,.700,.400,9.6,35.1,22.1,9.5,0.0,0.0,7.8,26.4,83,110,-4.8
9,John Konchar,16:53,.644,.500,1.000,.667,5.7,5.9,5.8,20.9,5.4,0.0,34.0,14.4,101,105,2.8
10,GG Jackson II,12:00,.667,.667,.500,.000,0.0,0.0,0.0,0.0,0.0,7.1,0.0,20.6,115,114,5.5
11,Jake LaRavia,12:00,.375,.375,1.000,.000,16.0,8.3,12.2,0.0,0.0,0.0,0.0,13.8,94,117,-3.8
12,Bismack Biyombo,Did Not Play,,,,,,,,,,,,,,,
