,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Paul George,36:18,.590,.526,.263,.263,3.0,21.2,12.7,20.3,0.0,0.0,4.5,25.8,133,96,7.1
1,Terance Mann,31:42,.539,.500,.286,.286,6.9,3.0,4.8,5.5,0.0,2.9,0.0,21.0,128,101,3.8
2,Kawhi Leonard,29:14,.291,.167,.417,.333,0.0,19.7,10.5,14.2,0.0,6.2,12.7,22.8,74,93,-6.1
3,James Harden,28:17,.450,.375,.750,.250,0.0,13.6,7.2,34.3,1.8,6.4,18.4,16.2,108,90,7.1
4,Ivica Zubac,23:07,.539,.625,.000,.625,18.9,41.5,30.9,7.5,0.0,0.0,8.9,20.5,112,89,3.8
5,player,,,,,,,,,,,,,,,,
6,Russell Westbrook,25:11,.678,.667,.111,.333,17.3,15.2,16.2,50.2,0.0,0.0,16.2,20.7,138,98,13.7
7,Norman Powell,24:30,1.302,1.375,.750,1.000,0.0,11.8,6.3,6.5,0.0,0.0,14.8,11.7,202,100,14.2
8,Daniel Theis,16:00,.363,.333,.167,.333,13.6,6.0,9.6,0.0,0.0,5.7,12.7,20.8,84,98,-8.9
9,P.J. Tucker,7:43,,,,,0.0,12.4,6.6,0.0,0.0,0.0,,0.0,0,99,-7.2
10,Kobe Brown,4:45,.000,.000,.500,.000,23.0,40.4,32.3,0.0,0.0,0.0,0.0,17.8,37,90,-14.2
11,Amir Coffey,4:45,,,,,23.0,0.0,10.8,26.6,0.0,0.0,,0.0,218,104,4.1
12,Moussa Diabaté,4:45,.174,.000,.000,1.000,45.9,0.0,21.5,0.0,10.9,0.0,0.0,25.6,82,80,-2.9
13,Bones Hyland,3:41,.375,.375,.750,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,68.8,50,104,-34.2
