,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Tyrese Maxey,35:22,.668,.611,.556,.278,0.0,2.8,1.6,32.6,0.0,0.0,9.0,27.9,133,125,3.7,Houston Rockets,Philadelphia76ers,2024-01-15
1,Joel Embiid,31:16,.720,.595,.238,.810,8.1,25.1,17.6,21.3,1.6,2.5,6.6,43.3,145,112,14.3,Houston Rockets,Philadelphia76ers,2024-01-15
2,Tobias Harris,30:50,.635,.571,.429,.286,0.0,9.5,5.4,8.8,0.0,0.0,11.3,12.8,121,123,-4.2,Houston Rockets,Philadelphia76ers,2024-01-15
3,Nicolas Batum,27:33,.357,.357,.429,.000,9.2,10.7,10.0,14.3,3.6,2.9,0.0,11.3,112,113,0.6,Houston Rockets,Philadelphia76ers,2024-01-15
4,Kelly Oubre Jr.,25:48,.438,.438,.375,.000,0.0,7.6,4.3,0.0,7.6,0.0,11.1,15.5,77,107,-3.5,Houston Rockets,Philadelphia76ers,2024-01-15
6,Patrick Beverley,28:35,.517,.438,.500,.750,0.0,17.1,9.7,28.8,1.7,2.8,22.0,21.2,102,115,-1.2,Houston Rockets,Philadelphia76ers,2024-01-15
7,Danuel House Jr.,17:51,.676,.625,.250,.250,14.2,16.5,15.5,7.8,0.0,0.0,0.0,11.1,160,119,-1.5,Houston Rockets,Philadelphia76ers,2024-01-15
8,Paul Reed,16:31,.717,.750,.000,.500,15.3,11.9,13.4,18.6,0.0,4.8,17.0,15.8,139,120,4.7,Houston Rockets,Philadelphia76ers,2024-01-15
9,Marcus Morris,14:01,1.333,1.333,.667,.000,0.0,34.9,19.7,11.5,0.0,0.0,0.0,9.5,262,114,14.7,Houston Rockets,Philadelphia76ers,2024-01-15
10,Furkan Korkmaz,6:05,.410,.500,.000,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,79,127,-12.1,Houston Rockets,Philadelphia76ers,2024-01-15
11,KJ Martin,6:05,.000,.000,.000,.000,0.0,16.1,9.1,0.0,0.0,0.0,0.0,7.3,0,120,-16.3,Houston Rockets,Philadelphia76ers,2024-01-15
