,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Nikola Jokić,31:31,.551,.560,.200,.120,8.5,30.5,18.5,75.2,0.0,0.0,16.0,41.7,101,117,12.4,Denver Nuggets,Milwaukee Bucks,2024-02-12
1,Michael Porter Jr.,30:48,.446,.364,.727,.273,8.7,10.4,9.4,19.9,1.6,0.0,14.0,19.5,98,117,-1.2,Denver Nuggets,Milwaukee Bucks,2024-02-12
2,Aaron Gordon,28:27,.636,.636,.364,.000,3.1,22.5,11.9,13.0,1.7,6.7,8.3,17.7,117,109,6.9,Denver Nuggets,Milwaukee Bucks,2024-02-12
3,Jamal Murray,17:33,.300,.300,.600,.000,0.0,12.2,5.5,0.0,0.0,0.0,28.6,16.7,42,121,-17.6,Denver Nuggets,Milwaukee Bucks,2024-02-12
4,Kentavious Caldwell-Pope,9:20,.145,.000,.333,.333,0.0,22.9,10.4,28.6,0.0,0.0,0.0,15.5,62,119,-9.4,Denver Nuggets,Milwaukee Bucks,2024-02-12
6,Christian Braun,22:25,.400,.286,.429,.571,0.0,23.8,10.8,0.0,4.4,0.0,0.0,16.4,88,107,-4.3,Denver Nuggets,Milwaukee Bucks,2024-02-12
7,Reggie Jackson,22:06,.500,.500,.286,.000,0.0,4.8,2.2,22.1,0.0,0.0,0.0,13.3,115,123,-2.6,Denver Nuggets,Milwaukee Bucks,2024-02-12
8,Peyton Watson,21:06,.388,.333,.333,.167,4.2,15.2,9.2,7.2,0.0,0.0,0.0,12.8,95,120,-7.6,Denver Nuggets,Milwaukee Bucks,2024-02-12
9,Justin Holiday,18:53,.417,.417,.833,.000,0.0,11.3,5.1,8.2,0.0,0.0,0.0,13.3,92,121,-7.8,Denver Nuggets,Milwaukee Bucks,2024-02-12
10,Collin Gillespie,13:11,.750,.750,1.000,.000,0.0,8.1,3.7,12.7,7.5,0.0,42.9,22.3,74,104,3.6,Denver Nuggets,Milwaukee Bucks,2024-02-12
11,Zeke Nnaji,8:06,.200,.200,.000,.000,32.9,0.0,18.0,0.0,6.1,0.0,0.0,25.9,73,108,-11.3,Denver Nuggets,Milwaukee Bucks,2024-02-12
12,Julian Strawther,6:39,.258,.000,1.000,.667,0.0,0.0,0.0,40.1,0.0,0.0,0.0,24.5,82,124,-5.6,Denver Nuggets,Milwaukee Bucks,2024-02-12
13,Braxton Key,5:36,.694,1.000,.000,1.000,15.9,19.0,17.3,0.0,0.0,0.0,0.0,10.8,137,118,-1.7,Denver Nuggets,Milwaukee Bucks,2024-02-12
14,DeAndre Jordan,4:17,.568,,,,0.0,24.9,11.3,0.0,0.0,0.0,0.0,8.6,123,117,-9.0,Denver Nuggets,Milwaukee Bucks,2024-02-12
15,Jay Huff,0:0,Denver Nuggets,Milwaukee Bucks,2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
