,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Jayson Tatum,38:41,11,20,.550,2,6,.333,2,2,1.000,1,9,10,9,0,2,1,1,26,+5,Boston Celtics,Miami Heat,2024-02-11
1,Derrick White,37:55,3,9,.333,0,5,.000,0,0,,0,2,2,4,0,1,1,2,6,+6,Boston Celtics,Miami Heat,2024-02-11
2,Jaylen Brown,37:12,8,16,.500,3,8,.375,1,4,.250,3,6,9,2,0,0,6,1,20,+3,Boston Celtics,Miami Heat,2024-02-11
3,Jrue Holiday,35:27,5,8,.625,5,6,.833,0,0,,1,2,3,6,1,1,0,3,15,+4,Boston Celtics,Miami Heat,2024-02-11
4,Kristaps Porziņģis,31:34,8,14,.571,2,4,.500,7,9,.778,0,9,9,3,0,2,1,4,25,+2,Boston Celtics,Miami Heat,2024-02-11
6,Al Horford,24:51,1,5,.200,0,2,.000,2,2,1.000,0,5,5,0,0,3,0,1,4,+2,Boston Celtics,Miami Heat,2024-02-11
7,Payton Pritchard,15:19,3,5,.600,2,4,.500,0,0,,1,2,3,2,0,0,0,0,8,-6,Boston Celtics,Miami Heat,2024-02-11
8,Sam Hauser,14:44,2,4,.500,2,4,.500,0,0,,0,0,0,0,0,0,0,1,6,0,Boston Celtics,Miami Heat,2024-02-11
9,Luke Kornet,2:12,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,Boston Celtics,Miami Heat,2024-02-11
10,Oshae Brissett,2:05,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,+4,Boston Celtics,Miami Heat,2024-02-11
11,Svi Mykhailiuk,0:0,Boston Celtics,Miami Heat,2024-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jordan Walsh,0:0,Boston Celtics,Miami Heat,2024-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
