,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,DeMar DeRozan,38:30,.921,.885,.308,.385,0.0,9.1,4.1,20.3,1.3,2.4,0.0,17.7,188,126,13.8
1,Coby White,37:42,.654,.632,.474,.105,0.0,12.4,5.6,39.9,0.0,2.5,13.1,27.2,121,129,8.2
2,Alex Caruso,32:37,.484,.462,.615,.077,0.0,14.4,6.5,14.9,6.3,2.9,6.9,19.9,99,113,2.0
3,Andre Drummond,30:27,.444,.417,.000,.500,25.2,30.8,27.7,0.0,3.4,3.1,6.4,23.0,107,115,-4.4
4,Patrick Williams,26:49,.313,.313,.250,.000,3.6,13.1,7.9,10.7,1.9,0.0,38.5,21.7,49,125,-17.4
5,player,,,,,,,,,,,,,,,,
6,Ayo Dosunmu,31:23,.272,.208,.500,.167,0.0,14.9,6.7,18.0,0.0,6.0,0.0,18.4,77,126,-7.6
7,Terry Taylor,15:43,.667,.667,.000,.000,6.1,7.4,6.7,0.0,0.0,0.0,0.0,8.6,141,132,-4.8
8,Jevon Carter,15:36,.167,.167,.500,.000,0.0,0.0,0.0,18.1,3.3,6.0,14.3,20.1,47,123,-13.2
9,Dalen Terry,8:22,.500,.500,.000,.000,0.0,14.0,6.3,18.4,0.0,0.0,0.0,10.7,119,129,-8.0
10,Julian Phillips,1:43,.000,.000,.000,.000,55.9,0.0,30.7,0.0,0.0,0.0,0.0,26.1,63,134,-22.7
11,Adama Sanogo,1:08,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,134,-11.2
12,Torrey Craig,Did Not Dress,,,,,,,,,,,,,,,
