,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Trae Young,32:02,.557,.464,.571,.643,0.0,10.0,5.3,41.7,1.5,0.0,14.3,26.2,125,112,1.3,Atlanta Hawks,Milwaukee Bucks,2023-10-29
1,Dejounte Murray,29:44,.582,.542,.417,.167,0.0,3.6,1.9,21.6,3.1,3.8,18.9,21.4,110,108,0.7,Atlanta Hawks,Milwaukee Bucks,2023-10-29
2,Jalen Johnson,25:42,.700,.700,.300,.000,4.7,24.9,15.4,5.2,3.6,4.4,16.7,18.7,116,100,2.0,Atlanta Hawks,Milwaukee Bucks,2023-10-29
3,De'Andre Hunter,24:16,.718,.700,.400,.100,4.9,8.8,7.0,5.6,7.7,0.0,16.1,20.6,121,98,6.1,Atlanta Hawks,Milwaukee Bucks,2023-10-29
4,Clint Capela,23:02,.551,.500,.000,.200,10.4,46.3,29.4,5.7,2.0,0.0,0.0,18.9,132,99,0.7,Atlanta Hawks,Milwaukee Bucks,2023-10-29
6,Saddiq Bey,30:59,.580,.500,.333,.556,11.6,20.7,16.4,11.4,0.0,0.0,8.2,15.8,134,112,-0.3,Atlanta Hawks,Milwaukee Bucks,2023-10-29
7,Bogdan Bogdanović,26:19,.814,.800,.700,.100,0.0,4.1,2.1,30.4,3.5,0.0,16.1,19.0,146,109,11.4,Atlanta Hawks,Milwaukee Bucks,2023-10-29
8,Onyeka Okongwu,22:38,.636,.636,.182,.000,21.2,14.1,17.5,13.2,2.1,0.0,8.3,21.3,135,109,0.1,Atlanta Hawks,Milwaukee Bucks,2023-10-29
9,AJ Griffin,9:30,1.000,1.000,.667,.000,12.6,0.0,5.9,13.7,4.9,0.0,25.0,16.9,142,107,15.5,Atlanta Hawks,Milwaukee Bucks,2023-10-29
10,Bruno Fernando,4:41,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,66.7,25.7,0,118,-39.7,Atlanta Hawks,Milwaukee Bucks,2023-10-29
11,Trent Forrest,4:41,,,,,0.0,0.0,0.0,21.8,0.0,0.0,,0.0,232,118,-5.6,Atlanta Hawks,Milwaukee Bucks,2023-10-29
12,Kobe Bufkin,3:14,.174,.000,.500,1.000,37.1,33.0,34.9,0.0,0.0,0.0,0.0,35.7,69,108,-25.8,Atlanta Hawks,Milwaukee Bucks,2023-10-29
13,Mouhamed Gueye,3:12,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,14.5,0.0,0.0,12.5,0,84,-9.9,Atlanta Hawks,Milwaukee Bucks,2023-10-29
14,Garrison Mathews,0:0,Atlanta Hawks,Milwaukee Bucks,2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Patty Mills,0:0,Atlanta Hawks,Milwaukee Bucks,2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
