,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Fred VanVleet,29:14,.418,.278,.667,.444,3.8,10.3,7.2,34.4,1.7,0.0,8.5,17.2,129,97,1.9
1,Jabari Smith Jr.,26:00,.676,.625,.500,.250,4.3,19.2,12.2,0.0,1.9,0.0,18.4,17.9,116,95,-0.6
2,Alperen Şengün,25:03,.808,.800,.000,.400,0.0,27.9,14.7,21.5,0.0,0.0,7.8,21.8,158,98,11.7
3,Dillon Brooks,24:42,.417,.417,.500,.000,0.0,16.2,8.5,4.1,0.0,0.0,25.0,13.8,72,99,-11.3
4,Jalen Green,21:28,.835,.900,.400,.267,5.2,28.0,17.2,25.4,2.3,0.0,5.6,35.3,157,93,25.4
5,player,,,,,,,,,,,,,,,,
6,Jae'Sean Tate,27:26,.700,.700,.600,.000,4.1,0.0,1.9,4.3,0.0,5.8,0.0,15.6,153,96,5.2
7,Aaron Holiday,22:53,.583,.583,.333,.000,0.0,8.7,4.6,14.1,0.0,0.0,0.0,11.2,144,100,-1.5
8,Tari Eason,14:09,.450,.450,.200,.000,31.6,35.3,33.5,18.1,0.0,5.7,16.7,36.2,105,91,-1.5
9,Reggie Bullock,12:00,.500,.500,.667,.000,0.0,8.3,4.4,8.5,0.0,0.0,0.0,10.7,128,101,0.0
10,Jock Landale,12:00,.333,.333,.333,.000,9.3,16.7,13.2,0.0,0.0,6.7,25.0,14.2,70,93,-6.9
11,Jeff Green,10:57,.765,.800,.000,.400,30.6,27.4,28.9,0.0,0.0,0.0,14.5,26.8,140,97,2.7
12,Jeenathan Williams,7:48,.512,.500,.250,.500,0.0,0.0,0.0,15.9,6.3,0.0,0.0,26.7,121,89,5.3
13,Boban Marjanović,6:17,.676,.750,.000,.250,35.5,79.6,58.8,0.0,0.0,0.0,0.0,30.2,146,90,9.8
