,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Luka Dončić,36:12,.590,.542,.375,.375,0.0,42.0,19.6,50.8,2.6,4.2,12.5,37.2,117,115,13.9,Dallas Mavericks,Los Angeles Lakers,2024-01-17
1,Kyrie Irving,32:14,.346,.281,.313,.188,0.0,18.2,8.5,24.8,0.0,0.0,10.4,25.3,83,129,-10.2,Dallas Mavericks,Los Angeles Lakers,2024-01-17
2,Tim Hardaway Jr.,28:17,.336,.294,.412,.118,7.2,8.3,7.7,5.1,1.7,0.0,18.3,32.6,65,127,-17.8,Dallas Mavericks,Los Angeles Lakers,2024-01-17
3,Dereck Lively II,28:01,.889,.889,.000,.000,18.2,25.1,21.4,12.1,1.7,0.0,18.2,16.5,149,124,6.5,Dallas Mavericks,Los Angeles Lakers,2024-01-17
4,Derrick Jones Jr.,26:38,1.333,1.333,.667,.000,3.8,0.0,2.0,0.0,0.0,2.9,0.0,4.7,259,129,2.2,Dallas Mavericks,Los Angeles Lakers,2024-01-17
6,Grant Williams,25:42,.581,.500,1.000,.333,0.0,13.7,6.4,9.8,0.0,0.0,0.0,11.3,132,129,-2.4,Dallas Mavericks,Los Angeles Lakers,2024-01-17
7,Maxi Kleber,21:11,1.000,1.000,1.000,.000,4.8,0.0,2.6,18.1,0.0,7.2,25.0,8.0,153,125,4.0,Dallas Mavericks,Los Angeles Lakers,2024-01-17
8,Jaden Hardy,20:09,.500,.500,.714,.000,0.0,0.0,0.0,0.0,0.0,0.0,12.5,16.7,85,132,-9.4,Dallas Mavericks,Los Angeles Lakers,2024-01-17
9,Dwight Powell,6:54,.568,,,,29.6,33.9,31.6,0.0,0.0,0.0,53.2,11.5,98,126,-11.1,Dallas Mavericks,Los Angeles Lakers,2024-01-17
10,Seth Curry,5:14,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,0,132,-23.2,Dallas Mavericks,Los Angeles Lakers,2024-01-17
11,A.J. Lawson,4:44,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,200,132,0.6,Dallas Mavericks,Los Angeles Lakers,2024-01-17
12,Brandon Williams,4:44,.833,.833,.667,.000,0.0,24.7,11.5,93.4,0.0,0.0,0.0,26.7,180,128,27.9,Dallas Mavericks,Los Angeles Lakers,2024-01-17
13,Richaun Holmes,0:0,Dallas Mavericks,Los Angeles Lakers,2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Markieff Morris,0:0,Dallas Mavericks,Los Angeles Lakers,2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
