,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,James Harden,36:15,.549,.455,.727,.364,0.0,16.2,8.6,33.4,1.3,1.8,28.2,22.5,94,105,-2.0,Detroit Pistons,Los Angeles Clippers,2024-02-10
1,Paul George,36:11,.675,.667,.542,.042,0.0,13.5,7.2,21.6,3.9,0.0,3.9,32.3,121,101,10.2,Detroit Pistons,Los Angeles Clippers,2024-02-10
2,Kawhi Leonard,35:17,.569,.472,.389,.389,0.0,11.1,5.9,24.8,2.7,0.0,12.5,31.4,104,105,2.0,Detroit Pistons,Los Angeles Clippers,2024-02-10
3,Terance Mann,23:37,.258,.000,.667,.667,0.0,12.4,6.6,5.5,0.0,0.0,0.0,7.6,65,110,-8.8,Detroit Pistons,Los Angeles Clippers,2024-02-10
4,Ivica Zubac,19:47,.773,.667,.000,.667,0.0,24.8,13.2,7.5,0.0,6.7,0.0,9.0,159,101,5.0,Detroit Pistons,Los Angeles Clippers,2024-02-10
6,Russell Westbrook,27:30,.597,.600,.400,.200,0.0,10.7,5.7,12.3,1.7,0.0,8.4,19.9,106,107,-0.2,Detroit Pistons,Los Angeles Clippers,2024-02-10
7,Amir Coffey,26:44,.615,.500,.625,.500,0.0,3.7,2.0,0.0,1.8,2.5,0.0,16.8,118,108,1.0,Detroit Pistons,Los Angeles Clippers,2024-02-10
8,Norman Powell,23:00,.333,.333,.000,.000,0.0,12.8,6.8,0.0,2.0,2.9,0.0,6.0,62,103,-5.1,Detroit Pistons,Los Angeles Clippers,2024-02-10
9,Mason Plumlee,11:39,.798,.500,.000,2.000,0.0,42.0,22.4,0.0,0.0,5.7,21.0,18.8,128,95,1.6,Detroit Pistons,Los Angeles Clippers,2024-02-10
10,Brandon Boston Jr.,0:0,Detroit Pistons,Los Angeles Clippers,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Kobe Brown,0:0,Detroit Pistons,Los Angeles Clippers,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Bones Hyland,0:0,Detroit Pistons,Los Angeles Clippers,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jordan Miller,0:0,Detroit Pistons,Los Angeles Clippers,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Daniel Theis,0:0,Detroit Pistons,Los Angeles Clippers,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,P.J. Tucker,0:0,Detroit Pistons,Los Angeles Clippers,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
