,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,CJ McCollum,36:41,7,14,.500,1,5,.200,1,1,1.000,0,2,2,2,0,1,4,3,16,-1
1,Brandon Ingram,36:19,12,24,.500,2,8,.250,2,3,.667,1,6,7,6,1,1,2,2,28,+2
2,Zion Williamson,30:44,11,18,.611,0,1,.000,4,5,.800,0,4,4,3,2,0,3,0,26,-7
3,Herbert Jones,27:27,3,4,.750,3,4,.750,0,0,,2,1,3,4,0,0,2,4,9,-7
4,Jonas Valančiūnas,19:37,4,9,.444,0,2,.000,3,4,.750,1,6,7,2,1,1,0,1,11,+6
5,player,,,,,,,,,,,,,,,,,,,,
6,Trey Murphy III,28:02,6,14,.429,3,10,.300,0,0,,2,2,4,0,0,0,1,3,15,-7
7,Larry Nance Jr.,19:40,1,3,.333,1,2,.500,0,0,,1,2,3,1,0,1,0,0,3,-12
8,Naji Marshall,18:30,2,3,.667,0,1,.000,0,0,,0,4,4,3,1,0,0,0,4,+9
9,Dyson Daniels,13:46,0,0,,0,0,,0,0,,2,1,3,0,1,2,0,0,0,-8
10,Jordan Hawkins,9:14,0,2,.000,0,2,.000,0,0,,0,3,3,0,1,0,0,1,0,-5
11,Jose Alvarado,Did Not Play,,,,,,,,,,,,,,,,,,,
12,E.J. Liddell,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Jeremiah Robinson-Earl,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Cody Zeller,Did Not Play,,,,,,,,,,,,,,,,,,,
