,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Fred VanVleet,40:36,.540,.500,.429,.333,0.0,5.3,2.5,17.9,0.0,0.0,7.7,28.4,109,118,-1.5,Denver Nuggets,Houston Rockets,2023-11-12
1,Jalen Green,34:44,.288,.115,.308,.462,0.0,24.6,11.8,19.4,1.5,0.0,0.0,19.9,84,109,-5.5,Denver Nuggets,Houston Rockets,2023-11-12
2,Alperen Şengün,34:42,.557,.500,.111,.333,11.3,12.3,11.8,28.2,1.5,4.7,12.7,30.1,114,109,6.8,Denver Nuggets,Houston Rockets,2023-11-12
3,Dillon Brooks,29:09,.644,.583,.500,.667,0.0,14.6,7.0,10.3,0.0,0.0,27.9,16.3,97,115,-6.9,Denver Nuggets,Houston Rockets,2023-11-12
4,Jabari Smith Jr.,20:04,.571,.571,.286,.000,9.8,26.6,17.8,0.0,0.0,4.1,12.5,17.6,108,109,-1.9,Denver Nuggets,Houston Rockets,2023-11-12
6,Jeff Green,25:30,.856,.857,.571,.571,3.8,12.5,8.0,0.0,2.0,3.2,0.0,15.2,173,109,11.2,Denver Nuggets,Houston Rockets,2023-11-12
7,Jae'Sean Tate,20:22,.387,.333,.000,.667,14.4,15.7,15.0,0.0,7.5,0.0,0.0,8.4,117,98,2.8,Denver Nuggets,Houston Rockets,2023-11-12
8,Aaron Holiday,16:37,.313,.313,.625,.000,0.0,12.8,6.1,18.5,0.0,0.0,0.0,21.2,80,116,-9.0,Denver Nuggets,Houston Rockets,2023-11-12
9,Tari Eason,15:56,1.000,1.000,.750,.000,6.1,13.4,9.6,21.5,3.2,0.0,0.0,11.1,202,109,17.2,Denver Nuggets,Houston Rockets,2023-11-12
10,Jock Landale,2:18,,,,,42.6,0.0,22.2,0.0,0.0,0.0,,0.0,222,119,-9.1,Denver Nuggets,Houston Rockets,2023-11-12
11,Reggie Bullock,0:0,Denver Nuggets,Houston Rockets,2023-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Boban Marjanović,0:0,Denver Nuggets,Houston Rockets,2023-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jeenathan Williams,0:0,Denver Nuggets,Houston Rockets,2023-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
