,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,De'Andre Hunter,31:05,.812,.773,.455,.273,3.1,11.6,6.9,0.0,3.0,0.0,14.0,18.5,140,106,1.3,Atlanta Hawks,Washington Wizards,2023-11-25
1,Trae Young,30:22,.710,.676,.471,.176,0.0,23.7,10.5,41.8,3.1,0.0,9.8,26.8,150,104,13.2,Atlanta Hawks,Washington Wizards,2023-11-25
2,Dejounte Murray,26:43,.370,.321,.429,.143,0.0,22.5,10.0,40.1,7.0,0.0,0.0,22.3,122,95,6.7,Atlanta Hawks,Washington Wizards,2023-11-25
3,Clint Capela,18:24,.403,.429,.000,.143,36.5,26.1,31.9,7.2,0.0,0.0,0.0,32.4,116,110,-11.5,Atlanta Hawks,Washington Wizards,2023-11-25
4,Jalen Johnson,8:28,.820,.875,.500,.500,11.3,0.0,6.3,16.2,11.1,11.3,0.0,23.1,174,83,30.9,Atlanta Hawks,Washington Wizards,2023-11-25
6,Saddiq Bey,31:56,.437,.429,.286,.143,9.0,22.5,15.0,3.5,1.5,0.0,6.3,19.9,104,108,-8.6,Atlanta Hawks,Washington Wizards,2023-11-25
7,Onyeka Okongwu,24:41,.580,.500,.167,.667,11.7,14.6,13.0,4.2,1.9,3.9,0.0,12.6,148,106,-2.1,Atlanta Hawks,Washington Wizards,2023-11-25
8,Bogdan Bogdanović,21:04,.794,.833,.333,.111,0.0,17.1,7.6,5.9,2.2,0.0,17.5,21.8,123,107,1.1,Atlanta Hawks,Washington Wizards,2023-11-25
9,Garrison Mathews,14:23,1.000,1.000,1.000,.000,6.7,8.3,7.4,7.4,0.0,0.0,0.0,8.4,208,114,4.7,Atlanta Hawks,Washington Wizards,2023-11-25
10,Trent Forrest,9:09,.500,.500,.000,.000,0.0,0.0,0.0,22.4,0.0,0.0,33.3,13.1,97,115,-10.3,Atlanta Hawks,Washington Wizards,2023-11-25
11,Wesley Matthews,7:45,.000,.000,1.000,.000,0.0,0.0,0.0,11.9,0.0,0.0,0.0,5.2,71,115,-9.1,Atlanta Hawks,Washington Wizards,2023-11-25
12,AJ Griffin,6:10,1.000,1.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,191,115,15.5,Atlanta Hawks,Washington Wizards,2023-11-25
13,Bruno Fernando,4:55,1.025,1.000,.000,.500,19.5,0.0,10.8,0.0,0.0,0.0,29.1,28.0,137,115,3.3,Atlanta Hawks,Washington Wizards,2023-11-25
14,Patty Mills,4:55,.750,.750,.500,.000,0.0,24.4,10.8,0.0,0.0,0.0,0.0,16.3,154,111,2.9,Atlanta Hawks,Washington Wizards,2023-11-25
