,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Zach LaVine,37:26,19,33,.576,7,13,.538,6,8,.750,2,3,5,0,1,0,4,2,51,-8
1,Nikola Vučević,32:21,5,11,.455,1,2,.500,1,1,1.000,0,4,4,1,0,0,1,5,12,-11
2,DeMar DeRozan,31:49,7,13,.538,0,1,.000,6,7,.857,1,1,2,4,1,2,1,3,20,-11
3,Coby White,27:55,0,4,.000,0,2,.000,0,0,,0,2,2,1,0,0,1,1,0,-10
4,Patrick Williams,21:19,0,3,.000,0,1,.000,0,0,,1,2,3,1,1,0,1,3,0,+4
5,player,,,,,,,,,,,,,,,,,,,,
6,Torrey Craig,22:52,2,7,.286,0,2,.000,0,0,,1,2,3,0,0,1,0,3,4,-12
7,Alex Caruso,20:34,1,2,.500,0,0,,0,0,,2,3,5,4,4,1,0,3,2,-16
8,Ayo Dosunmu,14:59,2,7,.286,1,2,.500,0,0,,2,1,3,3,0,0,0,0,5,-6
9,Andre Drummond,14:28,1,6,.167,0,0,,0,0,,3,2,5,2,3,1,0,0,2,-5
10,Jevon Carter,12:44,1,6,.167,1,4,.250,0,0,,1,0,1,0,0,0,0,0,3,-5
11,Dalen Terry,1:11,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,0
12,Julian Phillips,1:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
13,Terry Taylor,1:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
