,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Bennedict Mathurin,36:59,10,14,.714,2,2,1.000,9,10,.900,0,5,5,4,2,0,5,1,31,-3
1,Pascal Siakam,35:27,10,15,.667,1,3,.333,1,3,.333,3,3,6,2,2,0,5,3,22,-5
2,Isaiah Jackson,27:10,3,8,.375,0,0,,4,4,1.000,2,6,8,2,2,0,2,3,10,-15
3,Aaron Nesmith,26:47,3,7,.429,0,2,.000,0,0,,1,3,4,2,1,1,1,6,6,0
4,T.J. McConnell,22:49,3,5,.600,1,1,1.000,2,2,1.000,1,2,3,7,2,0,1,0,9,+1
5,player,,,,,,,,,,,,,,,,,,,,
6,Buddy Hield,28:23,7,13,.538,3,8,.375,0,0,,0,4,4,4,2,0,0,3,17,-10
7,Tyrese Haliburton,21:32,6,10,.600,1,3,.333,1,1,1.000,1,2,3,1,1,0,5,1,14,-15
8,Obi Toppin,17:46,2,6,.333,1,4,.250,1,2,.500,0,4,4,1,1,1,1,2,6,-1
9,Ben Sheppard,16:25,2,6,.333,1,5,.200,2,2,1.000,0,1,1,0,0,0,0,0,7,-1
10,Jarace Walker,6:35,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,1,2,1,0,-4
11,Andrew Nembhard,0:06,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
12,Kendall Brown,Did Not Play,,,,,,,,,,,,,,,,,,,
13,James Johnson,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Jalen Smith,Did Not Dress,,,,,,,,,,,,,,,,,,,
15,Oscar Tshiebwe,Did Not Play,,,,,,,,,,,,,,,,,,,
