,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Kyle Kuzma,33:04,.612,.615,.308,.154,0.0,21.2,9.7,35.2,0.0,4.4,17.8,21.6,107,115,3.6,Denver Nuggets,Washington Wizards,2024-01-21
1,Tyus Jones,31:15,.536,.536,.286,.000,3.1,3.7,3.4,67.0,1.6,0.0,6.7,20.3,126,120,8.9,Denver Nuggets,Washington Wizards,2024-01-21
2,Daniel Gafford,30:13,.689,.700,.000,.200,9.7,15.5,12.4,11.4,3.2,2.4,15.5,18.0,118,111,1.5,Denver Nuggets,Washington Wizards,2024-01-21
3,Jordan Poole,27:55,.269,.214,.571,.143,0.0,4.2,1.9,0.0,0.0,0.0,21.2,14.3,45,123,-19.3,Denver Nuggets,Washington Wizards,2024-01-21
4,Deni Avdija,18:24,.296,.200,.200,.800,0.0,50.9,23.2,21.5,0.0,4.0,22.8,20.1,63,107,-7.8,Denver Nuggets,Washington Wizards,2024-01-21
6,Bilal Coulibaly,31:00,.500,.500,.333,.000,3.2,7.6,5.2,4.7,1.6,9.4,18.2,15.0,84,113,-1.1,Denver Nuggets,Washington Wizards,2024-01-21
7,Corey Kispert,17:46,.279,.111,.667,.444,0.0,19.8,9.0,7.4,0.0,0.0,8.5,27.9,63,119,-16.8,Denver Nuggets,Washington Wizards,2024-01-21
8,Marvin Bagley III,17:35,.651,.556,.000,.444,27.9,13.3,21.2,10.8,0.0,0.0,0.0,25.8,149,120,5.0,Denver Nuggets,Washington Wizards,2024-01-21
9,Delon Wright,16:45,.600,.600,.000,.000,5.8,7.0,6.4,0.0,2.9,4.3,0.0,12.6,123,113,2.1,Denver Nuggets,Washington Wizards,2024-01-21
10,Landry Shamet,16:03,.574,.450,.500,.500,6.1,0.0,3.3,33.2,3.1,0.0,0.0,32.1,132,117,10.3,Denver Nuggets,Washington Wizards,2024-01-21
11,Patrick Baldwin Jr.,0:0,Denver Nuggets,Washington Wizards,2024-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Anthony Gill,0:0,Denver Nuggets,Washington Wizards,2024-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Trey Jemison,0:0,Denver Nuggets,Washington Wizards,2024-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Isaiah Livers,0:0,Denver Nuggets,Washington Wizards,2024-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Eugene Omoruyi,0:0,Denver Nuggets,Washington Wizards,2024-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
