,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Tyrese Haliburton,40:06,.705,.694,.611,.056,7.2,17.8,12.3,50.1,1.2,0.0,0.0,20.2,162,110,13.9,Boston Celtics,Indiana Pacers,2023-12-04
1,Bruce Brown,35:48,.497,.350,.300,.700,0.0,22.8,11.1,13.8,3.9,0.0,18.7,19.7,94,102,-2.6,Boston Celtics,Indiana Pacers,2023-12-04
2,Myles Turner,34:22,.517,.500,.375,.063,2.8,26.7,14.4,4.2,1.4,2.5,0.0,21.0,106,106,-0.2,Boston Celtics,Indiana Pacers,2023-12-04
3,Buddy Hield,31:58,.823,.818,.545,.364,6.0,0.0,3.1,9.2,2.9,0.0,7.3,18.9,151,112,9.5,Boston Celtics,Indiana Pacers,2023-12-04
4,Obi Toppin,25:40,.676,.625,.500,.250,0.0,8.0,3.9,5.3,0.0,6.7,0.0,15.2,134,112,3.5,Boston Celtics,Indiana Pacers,2023-12-04
6,Aaron Nesmith,30:56,.643,.650,.300,.200,0.0,3.3,1.6,4.6,0.0,2.8,8.4,16.9,112,115,-3.1,Boston Celtics,Indiana Pacers,2023-12-04
7,Bennedict Mathurin,27:05,.538,.500,.500,.143,3.5,15.1,9.1,10.4,0.0,0.0,6.3,25.8,106,114,-1.0,Boston Celtics,Indiana Pacers,2023-12-04
8,T.J. McConnell,9:10,.200,.200,.000,.000,0.0,22.3,10.8,41.6,5.1,0.0,0.0,24.0,75,100,-4.3,Boston Celtics,Indiana Pacers,2023-12-04
9,Andrew Nembhard,4:55,.174,.000,.000,1.000,0.0,20.8,10.1,22.7,0.0,0.0,0.0,25.7,59,111,-20.1,Boston Celtics,Indiana Pacers,2023-12-04
10,Isaiah Jackson,0:0,Boston Celtics,Indiana Pacers,2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Jordan Nwora,0:0,Boston Celtics,Indiana Pacers,2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Ben Sheppard,0:0,Boston Celtics,Indiana Pacers,2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Oscar Tshiebwe,0:0,Boston Celtics,Indiana Pacers,2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Jarace Walker,0:0,Boston Celtics,Indiana Pacers,2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
