,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Devin Vassell,32:00,.567,.467,.333,.533,0.0,7.1,3.2,15.8,1.6,0.0,5.1,26.6,115,124,1.6
1,Jeremy Sochan,30:31,.278,.278,.444,.000,8.9,15.0,11.6,17.5,4.9,3.0,0.0,12.9,91,112,1.6
2,Tre Jones,26:44,.500,.500,.556,.000,0.0,17.1,7.6,62.1,0.0,0.0,18.2,17.9,109,125,1.0
3,Victor Wembanyama,26:36,.624,.579,.316,.316,6.8,12.9,9.5,8.6,0.0,3.5,18.8,43.7,99,124,2.6
4,Julian Champagnie,17:31,.563,.563,.250,.000,5.2,26.1,14.4,0.0,0.0,0.0,11.1,22.4,96,122,-3.7
5,player,,,,,,,,,,,,,,,,
6,Keldon Johnson,23:13,.625,.625,.500,.000,0.0,9.8,4.4,5.9,2.1,0.0,0.0,7.5,127,122,-2.5
7,Dominick Barlow,21:24,.417,.417,.333,.000,8.5,10.7,9.4,0.0,0.0,0.0,0.0,12.2,99,127,-7.5
8,Malaki Branham,16:27,.444,.444,.333,.000,0.0,6.9,3.1,10.7,0.0,0.0,0.0,23.9,92,128,-5.9
9,Cedi Osman,11:59,.500,.500,.000,.000,15.1,28.6,21.1,11.4,0.0,0.0,0.0,7.3,140,121,-3.6
10,Doug McDermott,11:46,.250,.250,.500,.000,0.0,0.0,0.0,11.7,0.0,0.0,0.0,14.8,64,130,-13.5
11,Blake Wesley,7:25,.000,.000,.000,.000,0.0,15.4,6.8,33.2,0.0,0.0,33.3,17.6,32,125,-20.0
12,Mamadi Diakite,4:49,.521,.500,.000,1.000,18.8,23.7,21.0,34.3,0.0,19.2,0.0,26.1,128,110,15.5
13,Sandro Mamukelashvili,4:49,.500,.500,.500,.000,0.0,47.5,21.0,0.0,0.0,0.0,0.0,18.1,96,115,-3.1
14,Devonte' Graham,4:46,.000,.000,1.000,.000,0.0,24.0,10.6,0.0,0.0,0.0,0.0,18.3,0,123,-24.0
