,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Spencer Dinwiddie,39:43,8,17,.471,6,12,.500,1,2,.500,0,3,3,8,0,0,2,4,23,+4
1,Mikal Bridges,35:28,6,17,.353,3,7,.429,3,3,1.000,1,3,4,3,0,0,1,2,18,-12
2,Cam Thomas,33:10,12,19,.632,1,4,.250,5,5,1.000,0,7,7,2,1,1,0,2,30,+3
3,Ben Simmons,32:28,5,8,.625,0,0,,0,0,,4,6,10,8,2,2,2,3,10,0
4,Dorian Finney-Smith,32:05,4,8,.500,4,7,.571,0,0,,1,6,7,3,0,0,2,5,12,-15
5,player,,,,,,,,,,,,,,,,,,,,
6,Royce O'Neale,34:07,4,9,.444,3,7,.429,0,0,,2,8,10,3,1,0,3,4,11,-11
7,Lonnie Walker IV,21:11,5,9,.556,4,6,.667,0,0,,0,1,1,2,0,1,2,3,14,+8
8,Dennis Smith Jr.,8:23,0,3,.000,0,0,,0,0,,0,1,1,1,0,0,1,4,0,-7
9,Day'Ron Sharpe,3:25,1,2,.500,0,0,,0,0,,2,2,4,0,1,0,2,1,2,+5
10,Armoni Brooks,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Noah Clowney,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Harry Giles,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Trendon Watford,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Jalen Wilson,Did Not Play,,,,,,,,,,,,,,,,,,,
