,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Darius Garland,32:54,10,16,.625,2,4,.500,4,5,.800,0,3,3,6,1,1,4,0,26,+18,Denver Nuggets,Cleveland Cavaliers,2023-11-19
1,Max Strus,31:46,3,7,.429,2,6,.333,3,4,.750,1,5,6,5,0,1,3,3,11,+14,Denver Nuggets,Cleveland Cavaliers,2023-11-19
2,Evan Mobley,31:43,8,11,.727,0,0,,0,0,,3,7,10,5,0,2,2,3,16,+12,Denver Nuggets,Cleveland Cavaliers,2023-11-19
3,Jarrett Allen,29:18,6,10,.600,0,0,,3,6,.500,2,3,5,5,1,0,2,3,15,+42,Denver Nuggets,Cleveland Cavaliers,2023-11-19
4,Dean Wade,24:18,2,4,.500,2,4,.500,0,0,,1,9,10,2,2,0,0,1,6,+25,Denver Nuggets,Cleveland Cavaliers,2023-11-19
6,Craig Porter Jr.,24:55,7,10,.700,0,0,,7,7,1.000,2,2,4,4,2,1,1,3,21,-2,Denver Nuggets,Cleveland Cavaliers,2023-11-19
7,Sam Merrill,23:47,3,10,.300,3,9,.333,0,0,,1,1,2,1,0,0,0,2,9,-15,Denver Nuggets,Cleveland Cavaliers,2023-11-19
8,Georges Niang,23:12,4,9,.444,2,3,.667,2,2,1.000,0,3,3,2,0,0,1,1,12,+11,Denver Nuggets,Cleveland Cavaliers,2023-11-19
9,Tristan Thompson,10:52,2,4,.500,0,0,,1,2,.500,1,2,3,0,0,0,0,2,5,-23,Denver Nuggets,Cleveland Cavaliers,2023-11-19
10,Emoni Bates,4:25,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-12,Denver Nuggets,Cleveland Cavaliers,2023-11-19
11,Damian Jones,2:50,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-10,Denver Nuggets,Cleveland Cavaliers,2023-11-19
12,Caris LeVert,Did Not Dress,Denver Nuggets,Cleveland Cavaliers,2023-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
