,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,LeBron James,35:18,9,15,.600,3,7,.429,7,8,.875,2,8,10,12,4,1,6,1,28,0
1,D'Angelo Russell,34:44,12,20,.600,4,6,.667,0,0,,3,2,5,5,0,1,2,3,28,-13
2,Anthony Davis,34:44,3,9,.333,0,1,.000,3,3,1.000,0,9,9,0,0,4,5,4,9,-13
3,Cam Reddish,32:14,7,14,.500,2,5,.400,0,0,,0,2,2,0,5,0,1,1,16,0
4,Taurean Prince,25:28,3,7,.429,1,4,.250,0,0,,0,2,2,0,1,0,0,2,7,-24
5,player,,,,,,,,,,,,,,,,,,,,
6,Austin Reaves,33:40,4,10,.400,0,5,.000,1,2,.500,2,9,11,8,1,0,4,1,9,0
7,Rui Hachimura,17:48,2,5,.400,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,5,-5
8,Jaxson Hayes,13:16,0,0,,0,0,,3,4,.750,0,1,1,0,1,0,2,4,3,-2
9,Christian Wood,8:30,2,2,1.000,0,0,,1,2,.500,0,2,2,0,0,0,1,1,5,-6
10,Max Christie,1:26,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-4
11,D'Moi Hodge,1:26,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
12,Maxwell Lewis,1:26,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-4
