,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Stephen Curry,32:37,.612,.596,.654,.154,0.0,8.7,3.5,20.8,0.0,0.0,9.8,38.6,120,122,6.8
1,Klay Thompson,28:11,.531,.531,.500,.000,3.5,0.0,2.1,15.8,0.0,0.0,11.1,26.1,108,124,-5.4
2,Draymond Green,27:33,.615,.500,.250,.500,10.7,30.7,18.9,32.8,0.0,0.0,17.0,8.7,154,118,4.3
3,Kevon Looney,25:09,.833,.833,.000,.000,7.8,22.5,13.8,5.2,0.0,7.6,25.0,13.0,125,114,-1.8
4,Andrew Wiggins,21:34,.202,.222,.222,.222,13.6,19.6,16.1,5.4,2.3,4.5,16.8,22.6,59,111,-14.3
5,player,,,,,,,,,,,,,,,,
6,Gary Payton II,23:36,.600,.600,.000,.000,16.6,12.0,14.7,0.0,4.3,0.0,0.0,8.7,151,111,1.2
7,Chris Paul,21:24,.824,.778,.333,.333,0.0,33.0,13.5,41.4,0.0,0.0,0.0,19.7,185,118,15.7
8,Dario Šarić,20:54,.676,.625,.625,.250,14.1,20.3,16.6,6.2,2.4,0.0,0.0,17.4,159,114,7.0
9,Moses Moody,19:19,.333,.333,.333,.000,5.1,7.3,6.0,12.1,7.8,0.0,0.0,12.7,103,104,1.6
10,Jonathan Kuminga,18:41,.434,.250,.375,1.000,0.0,7.6,3.1,0.0,2.7,5.1,8.0,27.4,94,112,-10.9
11,Trayce Jackson-Davis,0:29,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,124,-10.5
12,Brandin Podziemski,0:29,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,124,-10.0
13,Cory Joseph,Did Not Play,,,,,,,,,,,,,,,
