,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Jalen Green,37:14,.518,.500,.409,.318,5.4,30.3,18.2,41.4,1.2,0.0,16.6,30.9,109,115,4.1,Houston Rockets,Atlanta Hawks,2024-02-10
1,Jabari Smith Jr.,36:55,.300,.300,.467,.000,5.4,20.4,13.1,6.7,5.0,11.1,16.7,18.7,68,101,-3.3,Houston Rockets,Atlanta Hawks,2024-02-10
2,Dillon Brooks,34:47,.352,.316,.526,.105,2.9,0.0,1.4,3.7,0.0,0.0,0.0,21.9,91,124,-11.8,Houston Rockets,Atlanta Hawks,2024-02-10
3,Amen Thompson,32:34,.600,.600,.100,.000,12.3,20.2,16.4,12.6,1.4,0.0,16.7,14.1,120,116,-2.0,Houston Rockets,Atlanta Hawks,2024-02-10
4,Jeff Green,31:29,.779,.800,.700,.500,3.2,14.9,9.2,8.7,0.0,3.2,29.1,20.9,110,119,0.1,Houston Rockets,Atlanta Hawks,2024-02-10
6,Aaron Holiday,22:26,.862,.850,.500,.100,0.0,4.2,2.2,14.7,0.0,4.6,0.0,17.8,181,120,10.9,Houston Rockets,Atlanta Hawks,2024-02-10
7,Reggie Bullock,14:36,.500,.500,1.000,.000,0.0,12.9,6.6,0.0,0.0,0.0,0.0,7.9,115,121,-6.5,Houston Rockets,Atlanta Hawks,2024-02-10
8,Jock Landale,12:46,.258,.000,.333,.667,23.5,44.2,34.2,17.1,0.0,0.0,34.0,17.6,77,114,-7.6,Houston Rockets,Atlanta Hawks,2024-02-10
9,Jae'Sean Tate,8:40,.500,.500,.000,.000,11.5,10.9,11.2,0.0,0.0,0.0,0.0,8.8,126,121,-8.4,Houston Rockets,Atlanta Hawks,2024-02-10
10,Jeenathan Williams,8:33,.581,.667,.000,.333,23.4,0.0,11.3,0.0,0.0,0.0,0.0,30.8,121,123,-1.0,Houston Rockets,Atlanta Hawks,2024-02-10
11,Nate Hinton,0:0,Houston Rockets,Atlanta Hawks,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Boban Marjanović,0:0,Houston Rockets,Atlanta Hawks,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jermaine Samuels,0:0,Houston Rockets,Atlanta Hawks,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
