,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Brandin Podziemski,37:56,6,14,.429,0,4,.000,3,4,.750,3,8,11,3,0,0,0,3,15,+11
1,Stephen Curry,34:17,12,24,.500,4,11,.364,1,1,1.000,1,4,5,3,0,0,4,2,29,+6
2,Jonathan Kuminga,33:02,9,18,.500,0,0,,10,12,.833,2,8,10,3,1,2,3,0,28,+5
3,Draymond Green,30:20,4,6,.667,0,0,,0,0,,2,8,10,7,0,2,3,2,8,+11
4,Klay Thompson,29:48,4,9,.444,0,3,.000,0,0,,0,6,6,3,2,0,1,1,8,-1
5,player,,,,,,,,,,,,,,,,,,,,
6,Lester Quinones,23:47,1,7,.143,0,2,.000,1,2,.500,3,4,7,2,2,0,1,3,3,+5
7,Gui Santos,17:43,3,5,.600,0,0,,3,3,1.000,2,3,5,0,1,2,0,2,9,+13
8,Moses Moody,15:23,2,5,.400,0,1,.000,0,0,,1,0,1,0,0,1,1,0,4,+5
9,Kevon Looney,13:15,1,2,.500,0,0,,0,0,,2,3,5,3,0,1,0,4,2,+3
10,Dario Šarić,4:29,1,3,.333,0,1,.000,1,1,1.000,0,0,0,0,1,0,0,0,3,-3
11,Trayce Jackson-Davis,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Cory Joseph,Did Not Play,,,,,,,,,,,,,,,,,,,
