,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Domantas Sabonis,38:03,4,10,.400,0,1,.000,6,6,1.000,2,19,21,6,2,0,4,4,14,+11,Atlanta Hawks,Sacramento Kings,2024-01-22
1,De'Aaron Fox,34:46,5,16,.313,0,5,.000,2,3,.667,0,3,3,1,1,0,1,1,12,+7,Atlanta Hawks,Sacramento Kings,2024-01-22
2,Keegan Murray,32:14,5,12,.417,2,7,.286,1,2,.500,2,4,6,2,2,0,0,3,13,+8,Atlanta Hawks,Sacramento Kings,2024-01-22
3,Harrison Barnes,29:50,10,20,.500,4,8,.500,8,8,1.000,2,2,4,0,1,0,0,2,32,+9,Atlanta Hawks,Sacramento Kings,2024-01-22
4,Kevin Huerter,25:45,3,6,.500,2,5,.400,0,0,,0,2,2,3,0,1,1,4,8,-3,Atlanta Hawks,Sacramento Kings,2024-01-22
6,Malik Monk,24:59,4,6,.667,0,1,.000,5,5,1.000,0,1,1,8,1,0,1,3,13,+14,Atlanta Hawks,Sacramento Kings,2024-01-22
7,Davion Mitchell,22:04,2,7,.286,0,2,.000,1,1,1.000,1,1,2,2,0,0,0,1,5,+12,Atlanta Hawks,Sacramento Kings,2024-01-22
8,Trey Lyles,16:10,4,8,.500,2,5,.400,0,0,,2,5,7,0,0,0,1,0,10,+7,Atlanta Hawks,Sacramento Kings,2024-01-22
9,JaVale McGee,9:57,3,4,.750,0,1,.000,1,2,.500,0,3,3,0,1,1,0,2,7,+4,Atlanta Hawks,Sacramento Kings,2024-01-22
10,Sasha Vezenkov,6:12,3,4,.750,2,3,.667,0,0,,1,1,2,0,0,0,0,1,8,+6,Atlanta Hawks,Sacramento Kings,2024-01-22
11,Chris Duarte,0:0,Atlanta Hawks,Sacramento Kings,2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Keon Ellis,0:0,Atlanta Hawks,Sacramento Kings,2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Colby Jones,0:0,Atlanta Hawks,Sacramento Kings,2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Alex Len,0:0,Atlanta Hawks,Sacramento Kings,2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
