,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Bruce Brown,37:16,4,11,.364,0,4,.000,3,4,.750,3,6,9,0,2,0,1,3,11,+8,Indiana Pacers,Detroit Pistons,2023-12-11
1,Tyrese Haliburton,32:50,5,12,.417,3,6,.500,1,1,1.000,0,5,5,16,1,2,7,2,14,+8,Indiana Pacers,Detroit Pistons,2023-12-11
2,Myles Turner,30:44,10,15,.667,0,2,.000,3,6,.500,3,5,8,1,1,3,2,2,23,+12,Indiana Pacers,Detroit Pistons,2023-12-11
3,Buddy Hield,30:41,6,9,.667,4,7,.571,0,0,,0,3,3,2,1,0,0,1,16,+2,Indiana Pacers,Detroit Pistons,2023-12-11
4,Obi Toppin,12:09,3,5,.600,0,2,.000,0,0,,0,3,3,0,0,0,2,1,6,0,Indiana Pacers,Detroit Pistons,2023-12-11
6,Bennedict Mathurin,37:19,10,17,.588,3,5,.600,7,8,.875,3,4,7,8,2,0,2,3,30,+8,Indiana Pacers,Detroit Pistons,2023-12-11
7,Aaron Nesmith,26:34,5,7,.714,3,4,.750,0,0,,0,1,1,1,0,0,2,3,13,+6,Indiana Pacers,Detroit Pistons,2023-12-11
8,Isaiah Jackson,17:16,5,6,.833,0,0,,0,0,,2,3,5,0,0,0,0,3,10,-4,Indiana Pacers,Detroit Pistons,2023-12-11
9,T.J. McConnell,15:10,4,10,.400,0,1,.000,0,0,,0,2,2,5,1,0,2,2,8,0,Indiana Pacers,Detroit Pistons,2023-12-11
10,Jordan Nwora,0:0,Indiana Pacers,Detroit Pistons,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Ben Sheppard,0:0,Indiana Pacers,Detroit Pistons,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Oscar Tshiebwe,0:0,Indiana Pacers,Detroit Pistons,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jarace Walker,0:0,Indiana Pacers,Detroit Pistons,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
