,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Scottie Barnes,36:39,11,16,.688,2,5,.400,0,0,,1,7,8,5,0,2,1,3,24,-6,Philadelphia76ers,Toronto Raptors,2023-10-28
1,Pascal Siakam,36:18,3,8,.375,2,5,.400,3,4,.750,1,6,7,4,0,1,2,4,11,-5,Philadelphia76ers,Toronto Raptors,2023-10-28
2,Dennis Schröder,35:17,5,14,.357,4,6,.667,1,2,.500,3,1,4,10,2,0,1,1,15,-5,Philadelphia76ers,Toronto Raptors,2023-10-28
3,Gary Trent Jr.,33:05,6,16,.375,3,5,.600,2,4,.500,1,1,2,0,1,0,1,0,17,+3,Philadelphia76ers,Toronto Raptors,2023-10-28
4,Jakob Poeltl,24:48,2,5,.400,0,0,,2,3,.667,1,6,7,3,0,1,2,2,6,-19,Philadelphia76ers,Toronto Raptors,2023-10-28
6,Gradey Dick,28:27,5,8,.625,4,6,.667,2,2,1.000,2,0,2,1,0,0,1,5,16,+1,Philadelphia76ers,Toronto Raptors,2023-10-28
7,Precious Achiuwa,18:15,3,10,.300,0,1,.000,0,0,,3,4,7,3,0,1,1,1,6,+5,Philadelphia76ers,Toronto Raptors,2023-10-28
8,Malachi Flynn,12:43,2,4,.500,2,2,1.000,1,1,1.000,0,0,0,2,1,0,3,1,7,-2,Philadelphia76ers,Toronto Raptors,2023-10-28
9,Chris Boucher,11:42,1,6,.167,0,2,.000,3,3,1.000,1,3,4,0,1,0,1,2,5,-2,Philadelphia76ers,Toronto Raptors,2023-10-28
10,Jalen McDaniels,2:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5,Philadelphia76ers,Toronto Raptors,2023-10-28
11,Javon Freeman-Liberty,0:0,Philadelphia76ers,Toronto Raptors,2023-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Otto Porter Jr.,0:0,Philadelphia76ers,Toronto Raptors,2023-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Garrett Temple,0:0,Philadelphia76ers,Toronto Raptors,2023-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Thaddeus Young,0:0,Philadelphia76ers,Toronto Raptors,2023-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
