,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Devin Vassell,31:19,8,16,.500,3,6,.500,3,4,.750,0,3,3,5,4,1,0,1,22,-6,San Antonio Spurs,Portland Trail Blazers,2023-12-29
1,Malaki Branham,28:50,5,12,.417,1,3,.333,0,0,,3,3,6,3,1,0,3,1,11,-24,San Antonio Spurs,Portland Trail Blazers,2023-12-29
2,Jeremy Sochan,28:38,0,3,.000,0,0,,2,2,1.000,1,3,4,4,1,0,3,2,2,-15,San Antonio Spurs,Portland Trail Blazers,2023-12-29
3,Zach Collins,18:21,8,10,.800,0,1,.000,1,3,.333,1,2,3,2,0,1,1,3,17,-13,San Antonio Spurs,Portland Trail Blazers,2023-12-29
4,Julian Champagnie,11:44,1,5,.200,1,4,.250,4,5,.800,2,1,3,0,1,1,1,1,7,-8,San Antonio Spurs,Portland Trail Blazers,2023-12-29
6,Keldon Johnson,32:12,9,18,.500,3,8,.375,8,11,.727,2,5,7,7,1,0,1,4,29,+6,San Antonio Spurs,Portland Trail Blazers,2023-12-29
7,Tre Jones,26:57,7,9,.778,0,0,,0,0,,3,5,8,5,0,0,3,2,14,+14,San Antonio Spurs,Portland Trail Blazers,2023-12-29
8,Doug McDermott,22:34,6,9,.667,6,8,.750,0,0,,0,1,1,1,0,0,2,1,18,+12,San Antonio Spurs,Portland Trail Blazers,2023-12-29
9,Cedi Osman,17:40,2,4,.500,0,1,.000,0,0,,0,4,4,2,0,0,0,1,4,+5,San Antonio Spurs,Portland Trail Blazers,2023-12-29
10,Dominick Barlow,14:15,1,6,.167,0,1,.000,0,0,,1,1,2,0,1,0,0,2,2,-9,San Antonio Spurs,Portland Trail Blazers,2023-12-29
11,Sandro Mamukelashvili,7:30,1,2,.500,0,1,.000,0,0,,0,1,1,2,0,0,0,1,2,+8,San Antonio Spurs,Portland Trail Blazers,2023-12-29
12,Blake Wesley,0:0,San Antonio Spurs,Portland Trail Blazers,2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
