,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Donovan Mitchell,37:15,8,23,.348,1,9,.111,3,3,1.000,0,5,5,5,2,0,0,2,20,+2,Cleveland Cavaliers,Oklahoma City Thunder,2023-11-08
1,Darius Garland,36:04,7,11,.636,1,3,.333,0,1,.000,1,2,3,9,2,1,8,4,15,-1,Cleveland Cavaliers,Oklahoma City Thunder,2023-11-08
2,Evan Mobley,33:05,9,16,.563,0,1,.000,4,4,1.000,2,3,5,1,1,1,1,2,22,+3,Cleveland Cavaliers,Oklahoma City Thunder,2023-11-08
3,Max Strus,31:44,4,7,.571,4,6,.667,0,0,,2,5,7,3,0,1,0,2,12,-5,Cleveland Cavaliers,Oklahoma City Thunder,2023-11-08
4,Jarrett Allen,25:44,4,6,.667,0,0,,6,9,.667,4,2,6,1,2,1,1,0,14,-4,Cleveland Cavaliers,Oklahoma City Thunder,2023-11-08
6,Caris LeVert,34:15,7,14,.500,2,6,.333,13,16,.813,0,5,5,5,0,0,3,5,29,-14,Cleveland Cavaliers,Oklahoma City Thunder,2023-11-08
7,Georges Niang,18:25,3,5,.600,1,3,.333,0,0,,0,2,2,0,0,0,1,3,7,-11,Cleveland Cavaliers,Oklahoma City Thunder,2023-11-08
8,Tristan Thompson,12:52,0,0,,0,0,,1,2,.500,0,2,2,2,1,0,2,2,1,-2,Cleveland Cavaliers,Oklahoma City Thunder,2023-11-08
9,Dean Wade,10:33,0,1,.000,0,1,.000,0,2,.000,2,4,6,0,1,1,2,4,0,-8,Cleveland Cavaliers,Oklahoma City Thunder,2023-11-08
10,Damian Jones,0:0,Cleveland Cavaliers,Oklahoma City Thunder,2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Isaac Okoro,Did Not Dress,Cleveland Cavaliers,Oklahoma City Thunder,2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Craig Porter Jr.,0:0,Cleveland Cavaliers,Oklahoma City Thunder,2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
