,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Rudy Gobert,33:21,6,11,.545,0,0,,5,5,1.000,6,5,11,0,0,4,2,4,17,+9,Minnesota Timberwolves,Los Angeles Clippers,2024-02-12
1,Anthony Edwards,32:24,8,18,.444,1,11,.091,6,6,1.000,0,7,7,8,1,0,1,2,23,+18,Minnesota Timberwolves,Los Angeles Clippers,2024-02-12
2,Karl-Anthony Towns,27:02,8,12,.667,1,5,.200,7,8,.875,0,4,4,3,0,1,1,3,24,+17,Minnesota Timberwolves,Los Angeles Clippers,2024-02-12
3,Jaden McDaniels,25:25,5,8,.625,1,4,.250,0,0,,0,0,0,1,1,1,2,3,11,+8,Minnesota Timberwolves,Los Angeles Clippers,2024-02-12
4,Mike Conley,24:09,2,5,.400,1,3,.333,0,0,,1,3,4,7,2,0,1,1,5,+10,Minnesota Timberwolves,Los Angeles Clippers,2024-02-12
6,Naz Reid,26:44,5,9,.556,1,2,.500,0,0,,0,7,7,1,0,0,2,3,11,+17,Minnesota Timberwolves,Los Angeles Clippers,2024-02-12
7,Nickeil Alexander-Walker,23:48,6,9,.667,3,3,1.000,0,0,,0,2,2,5,2,0,2,2,15,0,Minnesota Timberwolves,Los Angeles Clippers,2024-02-12
8,Kyle Anderson,20:25,2,6,.333,1,1,1.000,0,0,,1,1,2,6,2,0,0,1,5,+9,Minnesota Timberwolves,Los Angeles Clippers,2024-02-12
9,Monte Morris,18:28,2,5,.400,1,4,.250,0,0,,0,2,2,2,1,1,0,1,5,+10,Minnesota Timberwolves,Los Angeles Clippers,2024-02-12
10,Jordan McLaughlin,3:54,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1,Minnesota Timberwolves,Los Angeles Clippers,2024-02-12
11,Daishen Nix,2:10,2,3,.667,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,5,+4,Minnesota Timberwolves,Los Angeles Clippers,2024-02-12
12,Josh Minott,2:10,0,0,,0,0,,0,0,,1,1,2,0,0,0,0,0,0,+4,Minnesota Timberwolves,Los Angeles Clippers,2024-02-12
13,Wendell Moore Jr.,0:0,Minnesota Timberwolves,Los Angeles Clippers,2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
