,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Franz Wagner,35:14,.409,.367,.467,.133,3.2,19.5,11.4,14.5,2.8,0.0,30.6,29.1,64,122,-12.0
1,Paolo Banchero,34:29,.540,.469,.250,.750,3.3,26.5,14.9,38.6,2.9,0.0,8.6,30.2,114,120,6.6
2,Wendell Carter Jr.,27:53,.759,.778,.444,.222,4.1,20.5,12.3,20.9,0.0,0.0,0.0,15.9,153,128,5.2
3,Jalen Suggs,27:49,.214,.214,.857,.000,0.0,12.3,6.2,20.7,0.0,0.0,0.0,11.3,74,130,-9.5
4,Markelle Fultz,27:38,.597,.550,.200,.200,4.1,0.0,2.1,26.4,1.8,3.4,15.5,20.9,111,126,0.7
5,player,,,,,,,,,,,,,,,,
6,Gary Harris,19:16,.543,.500,.500,.167,5.9,0.0,3.0,9.1,2.6,0.0,0.0,15.0,120,127,-1.4
7,Moritz Wagner,16:19,.307,.250,.250,.500,21.0,0.0,10.5,0.0,0.0,5.8,17.0,16.1,78,129,-13.7
8,Joe Ingles,15:05,1.125,1.125,1.000,.000,0.0,7.6,3.8,12.5,0.0,0.0,0.0,11.9,198,131,11.6
9,Cole Anthony,13:37,.667,.667,.333,.000,0.0,25.2,12.6,0.0,3.6,0.0,40.0,16.4,65,119,-8.5
10,Jonathan Isaac,10:12,.750,.750,1.000,.000,0.0,33.6,16.8,15.5,0.0,9.2,50.0,17.6,70,119,-0.3
11,Goga Bitadze,3:07,,,,,0.0,36.7,18.3,44.0,0.0,0.0,100.0,14.4,44,124,-5.7
12,Anthony Black,3:07,.000,.000,.000,.000,0.0,36.7,18.3,0.0,0.0,0.0,50.0,28.7,0,124,-34.7
13,Caleb Houstan,3:07,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0,133,-21.3
14,Chuma Okeke,3:07,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,94,133,-6.7
