,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Tyus Jones,26:11,6,10,.600,4,6,.667,0,0,,0,1,1,5,2,0,1,0,16,-17
1,Deni Avdija,25:52,5,8,.625,0,1,.000,3,4,.750,0,5,5,4,2,1,3,4,13,-22
2,Kyle Kuzma,25:28,4,14,.286,1,4,.250,0,0,,1,1,2,2,1,0,7,2,9,-20
3,Daniel Gafford,24:12,1,2,.500,0,0,,2,2,1.000,0,4,4,1,0,1,0,2,4,-18
4,Jordan Poole,23:20,0,4,.000,0,2,.000,2,2,1.000,0,0,0,1,0,1,0,4,2,-14
5,player,,,,,,,,,,,,,,,,,,,,
6,Bilal Coulibaly,36:08,6,13,.462,2,4,.500,1,3,.333,2,5,7,1,1,3,1,0,15,-9
7,Corey Kispert,20:08,6,12,.500,1,6,.167,0,0,,0,1,1,1,0,1,2,2,13,-7
8,Mike Muscala,18:24,0,3,.000,0,2,.000,0,0,,1,5,6,0,0,0,1,2,0,-5
9,Delon Wright,16:25,3,6,.500,1,3,.333,0,0,,0,2,2,2,5,0,1,0,7,-6
10,Eugene Omoruyi,6:48,3,5,.600,0,1,.000,2,2,1.000,1,0,1,0,1,0,0,2,8,+1
11,Johnny Davis,6:16,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-1
12,Jared Butler,5:24,1,2,.500,0,0,,0,0,,0,0,0,2,0,1,0,0,2,-1
13,Anthony Gill,5:24,0,3,.000,0,1,.000,1,2,.500,1,0,1,0,0,0,0,1,1,-1
14,Danilo Gallinari,Did Not Play,,,,,,,,,,,,,,,,,,,
