,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Jaden McDaniels,37:59,8,12,.667,2,3,.667,3,5,.600,1,2,3,0,1,0,0,3,21,-3,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
1,Karl-Anthony Towns,37:38,9,14,.643,1,2,.500,4,5,.800,3,10,13,2,0,0,4,4,23,+8,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
2,Anthony Edwards,36:16,9,20,.450,2,6,.333,7,8,.875,1,6,7,5,0,0,1,2,27,-10,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
3,Mike Conley,25:50,3,7,.429,1,4,.250,2,2,1.000,0,0,0,4,0,0,2,1,9,+2,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
4,Rudy Gobert,24:12,3,4,.750,0,0,,2,2,1.000,2,7,9,1,2,0,0,4,8,+6,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
6,Naz Reid,20:03,4,9,.444,2,6,.333,0,0,,1,1,2,1,0,1,4,3,10,-27,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
7,Nickeil Alexander-Walker,15:38,2,3,.667,0,1,.000,0,0,,0,2,2,2,0,1,0,1,4,-24,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
8,Shake Milton,13:15,0,2,.000,0,0,,2,2,1.000,0,0,0,3,0,0,1,2,2,-1,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
9,Kyle Anderson,12:40,1,5,.200,0,0,,0,0,,0,0,0,1,0,0,2,0,2,-10,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
10,Troy Brown Jr.,9:44,2,4,.500,1,2,.500,0,0,,1,1,2,1,0,0,3,0,5,-11,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
11,Wendell Moore Jr.,2:15,1,1,1.000,0,0,,0,0,,0,0,0,0,1,0,1,0,2,0,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
12,Luka Garza,2:15,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,2,0,0,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
13,Jordan McLaughlin,2:15,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
