,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Desmond Bane,36:20,.669,.620,.560,.240,0.0,16.2,8.6,24.1,1.3,2.5,6.7,33.3,140,119,12.2
1,Ja Morant,36:07,.590,.580,.120,.040,0.0,16.3,8.7,46.6,1.3,2.5,10.5,32.1,126,119,6.7
2,Vince Williams Jr.,35:07,.417,.417,.833,.000,6.4,25.1,16.3,2.9,2.8,0.0,14.3,8.1,99,114,-7.2
3,Bismack Biyombo,29:04,.463,.500,.000,1.000,26.9,13.5,19.7,11.0,1.7,0.0,10.4,13.5,125,121,-3.1
4,Jaren Jackson Jr.,23:52,.850,.850,.200,.400,9.4,0.0,4.4,0.0,0.0,0.0,14.5,23.5,142,129,-1.1
5,player,,,,,,,,,,,,,,,,
6,Santi Aldama,27:06,.381,.357,.571,.286,0.0,14.5,7.7,11.4,0.0,3.3,11.3,13.4,93,122,-6.5
7,Ziaire Williams,23:28,.429,.438,.375,.375,4.8,8.3,6.7,14.0,0.0,0.0,9.7,17.9,102,126,-9.2
8,Xavier Tillman Sr.,15:37,.429,.429,.000,.000,14.3,6.3,10.0,0.0,3.1,11.6,0.0,18.3,111,113,-0.7
9,John Konchar,13:19,.833,.833,.667,.000,8.4,29.4,19.6,16.8,0.0,13.6,0.0,9.2,187,111,13.3
10,Jacob Gilyard,Did Not Play,,,,,,,,,,,,,,,
11,GG Jackson II,Did Not Play,,,,,,,,,,,,,,,
12,Jake LaRavia,Did Not Play,,,,,,,,,,,,,,,
13,David Roddy,Did Not Play,,,,,,,,,,,,,,,
