,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Killian Hayes,38:35,8,17,.471,2,6,.333,5,7,.714,0,5,5,6,2,0,2,1,23,-9,Philadelphia76ers,Detroit Pistons,2023-11-10
1,Cade Cunningham,35:46,8,18,.444,1,5,.200,4,4,1.000,1,3,4,7,0,0,4,5,21,-5,Philadelphia76ers,Detroit Pistons,2023-11-10
2,Ausar Thompson,32:16,6,11,.545,0,1,.000,0,1,.000,3,10,13,4,1,3,2,4,12,+2,Philadelphia76ers,Detroit Pistons,2023-11-10
3,Isaiah Stewart,31:41,4,10,.400,2,5,.400,0,0,,1,5,6,2,0,1,3,5,10,-16,Philadelphia76ers,Detroit Pistons,2023-11-10
4,Jalen Duren,22:42,2,5,.400,0,0,,0,0,,1,3,4,3,0,1,3,1,4,-8,Philadelphia76ers,Detroit Pistons,2023-11-10
6,Marcus Sasser,34:36,3,13,.231,1,7,.143,2,2,1.000,0,3,3,4,0,0,0,4,9,-6,Philadelphia76ers,Detroit Pistons,2023-11-10
7,Stanley Umude,17:21,1,2,.500,1,2,.500,7,8,.875,0,4,4,1,0,0,0,2,10,-2,Philadelphia76ers,Detroit Pistons,2023-11-10
8,Marvin Bagley III,13:18,3,4,.750,0,0,,0,0,,2,3,5,1,0,0,1,2,6,+2,Philadelphia76ers,Detroit Pistons,2023-11-10
9,Jared Rhoden,7:11,2,3,.667,1,2,.500,0,0,,0,0,0,0,0,0,1,1,5,+2,Philadelphia76ers,Detroit Pistons,2023-11-10
10,James Wiseman,6:34,3,3,1.000,0,0,,0,0,,3,1,4,0,0,0,0,1,6,0,Philadelphia76ers,Detroit Pistons,2023-11-10
11,Malcolm Cazalon,0:0,Philadelphia76ers,Detroit Pistons,2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jaden Ivey,0:0,Philadelphia76ers,Detroit Pistons,2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Kevin Knox,0:0,Philadelphia76ers,Detroit Pistons,2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
