,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Desmond Bane,38:03,.631,.625,.464,.107,0.0,16.3,6.7,35.6,1.3,6.5,9.3,34.6,131,127,12.9,Utah Jazz,Memphis Grizzlies,2023-11-10
1,Jacob Gilyard,34:02,.700,.700,.900,.000,6.4,9.1,7.5,29.0,1.4,0.0,16.7,14.4,146,132,3.5,Utah Jazz,Memphis Grizzlies,2023-11-10
2,Bismack Biyombo,33:41,.593,.500,.000,.600,29.1,27.6,28.5,0.0,1.5,0.0,0.0,15.3,154,129,-2.2,Utah Jazz,Memphis Grizzlies,2023-11-10
3,Marcus Smart,24:54,.405,.333,.444,.222,0.0,6.2,2.6,9.6,0.0,4.9,9.2,17.8,94,133,-14.3,Utah Jazz,Memphis Grizzlies,2023-11-10
4,Jaren Jackson Jr.,23:21,.538,.538,.154,.000,9.3,13.3,11.0,13.0,0.0,0.0,13.3,26.2,108,135,-6.4,Utah Jazz,Memphis Grizzlies,2023-11-10
6,John Konchar,21:24,.500,.500,.667,.000,0.0,7.2,3.0,10.8,4.6,0.0,0.0,11.4,128,125,2.6,Utah Jazz,Memphis Grizzlies,2023-11-10
7,Luke Kennard,21:03,.636,.636,.818,.000,0.0,7.4,3.0,6.6,0.0,5.8,0.0,21.3,140,133,4.5,Utah Jazz,Memphis Grizzlies,2023-11-10
8,David Roddy,18:45,.389,.389,.556,.000,5.8,16.5,10.2,0.0,0.0,0.0,18.2,23.9,73,134,-16.4,Utah Jazz,Memphis Grizzlies,2023-11-10
9,Santi Aldama,13:04,.773,.833,.333,.667,0.0,23.7,9.8,0.0,0.0,0.0,0.0,12.1,157,133,-1.1,Utah Jazz,Memphis Grizzlies,2023-11-10
10,Kenneth Lofton Jr.,11:40,.000,.000,.500,.000,0.0,26.5,11.0,0.0,0.0,10.5,33.3,10.5,0,126,-19.8,Utah Jazz,Memphis Grizzlies,2023-11-10
11,Vince Williams Jr.,0:0,Utah Jazz,Memphis Grizzlies,2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
