,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,DeMar DeRozan,35:53,12,16,.750,0,2,.000,3,3,1.000,0,7,7,9,1,1,3,3,27,+17
1,Patrick Williams,33:33,6,10,.600,3,3,1.000,0,0,,2,1,3,2,1,1,0,2,15,+8
2,Coby White,33:28,7,18,.389,3,6,.500,0,0,,1,6,7,5,0,0,3,2,17,+10
3,Nikola Vučević,30:57,4,13,.308,3,5,.600,2,2,1.000,1,9,10,2,1,1,1,2,13,+6
4,Alex Caruso,27:48,5,7,.714,3,4,.750,2,2,1.000,2,4,6,2,0,1,4,2,15,+15
5,player,,,,,,,,,,,,,,,,,,,,
6,Ayo Dosunmu,21:59,5,8,.625,4,6,.667,0,0,,1,1,2,1,2,2,1,1,14,0
7,Dalen Terry,21:06,1,2,.500,0,1,.000,0,0,,0,5,5,3,0,0,1,0,2,+11
8,Jevon Carter,17:20,4,9,.444,2,7,.286,0,0,,0,1,1,0,1,0,0,1,10,+5
9,Andre Drummond,16:10,4,5,.800,0,0,,3,4,.750,0,7,7,1,1,0,2,2,11,+12
10,Julian Phillips,0:53,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
11,Terry Taylor,0:53,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
12,Torrey Craig,Did Not Dress,,,,,,,,,,,,,,,,,,,
