,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Deni Avdija,39:54,.723,.667,.417,.542,13.1,34.4,22.3,12.7,0.0,2.1,9.2,32.9,142,131,9.6,Washington Wizards,New Orleans Pelicans,2024-02-14
1,Tyus Jones,39:32,1.000,1.000,.857,.000,0.0,6.9,3.0,48.0,1.2,0.0,22.2,9.1,180,134,6.6,Washington Wizards,New Orleans Pelicans,2024-02-14
2,Jordan Poole,35:06,.633,.633,.667,.000,5.9,11.7,8.4,23.8,4.0,0.0,21.1,21.7,114,127,1.5,Washington Wizards,New Orleans Pelicans,2024-02-14
3,Marvin Bagley III,30:05,.470,.464,.143,.143,20.8,18.2,19.7,9.3,0.0,5.6,6.3,21.1,117,131,-4.8,Washington Wizards,New Orleans Pelicans,2024-02-14
4,Bilal Coulibaly,26:37,.500,.500,.333,.000,0.0,15.5,6.7,4.7,1.8,0.0,40.0,15.1,60,131,-14.8,Washington Wizards,New Orleans Pelicans,2024-02-14
6,Corey Kispert,32:21,.648,.633,.667,.067,0.0,17.0,7.3,26.5,1.5,0.0,11.5,21.6,129,131,2.0,Washington Wizards,New Orleans Pelicans,2024-02-14
7,Landry Shamet,16:52,.410,.250,.500,.500,12.4,0.0,7.0,7.4,0.0,0.0,17.0,27.9,91,137,-15.8,Washington Wizards,New Orleans Pelicans,2024-02-14
8,Richaun Holmes,10:59,.500,.500,.000,.000,0.0,12.5,5.4,11.0,4.3,0.0,0.0,7.3,130,126,-0.1,Washington Wizards,New Orleans Pelicans,2024-02-14
9,Eugene Omoruyi,3:21,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,136,-20.7,Washington Wizards,New Orleans Pelicans,2024-02-14
10,Delon Wright,2:59,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,26.9,0,137,-39.6,Washington Wizards,New Orleans Pelicans,2024-02-14
11,Jared Butler,2:12,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,137,-12.9,Washington Wizards,New Orleans Pelicans,2024-02-14
12,Patrick Baldwin Jr.,0:0,Washington Wizards,New Orleans Pelicans,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Johnny Davis,0:0,Washington Wizards,New Orleans Pelicans,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Anthony Gill,0:0,Washington Wizards,New Orleans Pelicans,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
