,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Devin Vassell,31:25,.693,.667,.267,.133,0.0,14.2,6.4,5.8,3.0,0.0,11.2,24.5,114,130,1.6
1,Jeremy Sochan,24:12,.409,.409,.364,.000,0.0,13.8,6.2,30.9,0.0,0.0,8.3,21.4,90,137,-4.7
2,Victor Wembanyama,23:42,.622,.594,.500,.125,7.6,23.6,14.8,25.5,0.0,3.8,15.1,36.2,106,132,7.6
3,Malaki Branham,22:57,.533,.500,.556,.333,0.0,4.9,2.2,0.0,0.0,0.0,8.8,21.3,93,139,-8.8
4,Julian Champagnie,18:44,.000,.000,1.000,.000,0.0,11.9,5.3,12.8,0.0,0.0,33.3,6.9,35,137,-14.6
5,player,,,,,,,,,,,,,,,,
6,Tre Jones,22:21,.400,.400,.500,.000,4.1,15.0,8.9,13.7,0.0,0.0,9.1,21.2,83,136,-13.1
7,Sandro Mamukelashvili,19:44,.389,.389,.556,.000,9.2,28.3,17.7,29.8,0.0,0.0,0.0,19.7,104,133,-0.2
8,Blake Wesley,16:35,.129,.000,.667,.667,5.5,6.7,6.0,43.4,0.0,0.0,20.5,12.7,83,139,-10.4
9,Cedi Osman,16:02,.625,.625,.500,.000,0.0,0.0,0.0,17.6,3.0,0.0,0.0,10.8,133,133,-0.6
10,Doug McDermott,15:44,.000,.000,1.000,.000,0.0,0.0,0.0,7.6,0.0,0.0,25.0,11.0,15,140,-20.7
11,Dominick Barlow,12:34,.581,.583,.167,.333,14.4,26.6,19.9,13.4,7.6,0.0,0.0,23.6,127,116,10.0
12,Sidy Cissoko,8:00,.000,.000,1.000,.000,0.0,27.9,12.5,0.0,6.0,0.0,0.0,10.8,0,120,-10.7
13,Devonte' Graham,8:00,1.014,1.000,.500,.250,11.3,14.0,12.5,27.3,0.0,0.0,18.4,29.3,144,137,21.7
