,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Shai Gilgeous-Alexander,28:53,9,16,.563,0,0,,7,8,.875,2,4,6,5,0,1,3,1,25,-31,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
1,Jalen Williams,26:58,4,10,.400,1,3,.333,0,0,,1,2,3,7,0,0,2,2,9,-17,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
2,Josh Giddey,22:51,3,14,.214,3,9,.333,2,2,1.000,1,2,3,3,1,0,1,1,11,-23,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
3,Chet Holmgren,22:00,4,7,.571,2,3,.667,3,4,.750,4,8,12,0,0,1,0,4,13,-3,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
4,Luguentz Dort,17:49,2,7,.286,1,6,.167,0,0,,0,0,0,2,0,0,2,3,5,-8,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
6,Cason Wallace,25:27,5,11,.455,3,7,.429,2,2,1.000,0,2,2,0,1,0,1,2,15,-18,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
7,Aaron Wiggins,21:55,2,4,.500,1,2,.500,2,2,1.000,1,3,4,0,2,0,0,3,7,-11,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
8,Isaiah Joe,16:18,2,6,.333,2,4,.500,0,0,,0,1,1,1,0,0,0,0,6,-12,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
9,Lindy Waters III,13:38,3,6,.500,3,5,.600,0,0,,0,3,3,1,0,1,0,2,9,-19,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
10,Ousmane Dieng,13:30,1,9,.111,1,5,.200,0,0,,0,0,0,2,0,1,1,0,3,-4,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
11,Kenrich Williams,13:17,0,2,.000,0,1,.000,0,0,,1,0,1,2,0,0,0,5,0,-18,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
12,Olivier Sarr,7:56,3,4,.750,0,0,,2,3,.667,2,1,3,0,0,0,0,0,8,-5,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
13,Aleksej Pokusevski,5:44,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,0,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
14,Jaylin Williams,3:44,0,1,.000,0,1,.000,0,0,,0,2,2,0,1,0,0,0,0,-6,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
