,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jeremy Sochan,38:05,.632,.563,.250,.313,7.1,13.1,10.0,18.1,2.4,4.6,18.0,23.4,110,103,4.9
1,Devin Vassell,30:27,.182,.182,.455,.000,3.0,9.9,6.2,18.1,0.0,2.9,0.0,14.5,61,111,-9.6
2,Tre Jones,30:11,.375,.375,.125,.000,0.0,3.3,1.6,57.4,4.5,0.0,27.3,14.6,92,104,1.2
3,Victor Wembanyama,27:05,.705,.694,.278,.056,6.7,40.6,22.8,21.2,3.4,16.1,14.0,31.8,114,84,18.5
4,Julian Champagnie,20:05,.938,.938,1.000,.000,0.0,5.0,2.4,9.2,2.3,0.0,0.0,16.0,161,109,15.6
5,player,,,,,,,,,,,,,,,,
6,Keldon Johnson,26:10,.189,.091,.455,.455,6.9,15.3,10.9,0.0,1.7,0.0,27.5,27.9,36,106,-24.6
7,Dominick Barlow,16:48,.347,.250,.000,1.000,0.0,41.7,19.8,8.1,2.7,0.0,0.0,13.8,81,95,-4.3
8,Doug McDermott,15:16,.600,.600,1.000,.000,0.0,6.6,3.1,0.0,0.0,0.0,0.0,13.2,110,114,-3.5
9,Blake Wesley,12:38,.307,.250,.500,.500,7.2,7.9,7.5,33.3,0.0,0.0,17.0,18.7,80,113,-7.5
10,Cedi Osman,11:59,.300,.300,1.000,.000,0.0,8.3,4.0,0.0,0.0,0.0,16.7,20.1,49,112,-19.0
11,Malaki Branham,9:51,.500,.500,.250,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,94,116,-8.5
12,Sandro Mamukelashvili,1:24,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,0,116,-31.9
13,Mamadi Diakite,Did Not Play,,,,,,,,,,,,,,,
14,Devonte' Graham,Did Not Play,,,,,,,,,,,,,,,
