,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Nick Richards,39:53,.551,.600,.000,.200,3.5,24.6,15.4,0.0,0.0,8.6,26.9,8.7,79,115,-6.6
1,Brandon Miller,38:35,.563,.563,.625,.000,0.0,5.7,3.2,11.6,3.8,0.0,23.8,25.4,84,118,-6.5
2,Terry Rozier,37:17,.914,.893,.429,.214,0.0,8.8,5.0,32.0,5.3,2.3,6.1,20.4,170,112,17.7
3,Gordon Hayward,34:41,.704,.625,.167,.417,4.1,12.6,8.9,30.9,0.0,0.0,22.0,24.5,123,124,-1.6
4,Miles Bridges,34:22,.500,.500,.421,.000,4.1,12.7,9.0,19.7,2.9,0.0,17.4,31.2,88,117,-7.8
5,player,,,,,,,,,,,,,,,,
6,Bryce McGowens,18:17,.717,.625,.500,.500,7.7,11.9,10.1,7.3,0.0,0.0,0.0,12.5,154,124,-2.4
7,Ish Smith,17:08,.600,.600,.200,.000,0.0,12.7,7.2,34.4,0.0,0.0,37.5,21.8,91,124,-12.2
8,JT Thor,16:03,.000,.000,1.000,.000,0.0,6.8,3.8,0.0,3.1,0.0,33.3,8.7,0,119,-16.2
9,P.J. Washington,3:44,,,,,0.0,0.0,0.0,31.4,13.2,0.0,100.0,12.5,52,98,4.0
10,James Bouknight,Did Not Play,,,,,,,,,,,,,,,
11,Théo Maledon,Did Not Play,,,,,,,,,,,,,,,
12,Frank Ntilikina,Did Not Dress,,,,,,,,,,,,,,,
