,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Brandon Ingram,36:09,.543,.474,.158,.368,14.8,16.3,15.6,18.3,0.0,6.2,21.4,34.3,104,106,-1.4,New Orleans Pelicans,Houston Rockets,2024-01-31
1,CJ McCollum,35:55,.598,.567,.467,.133,0.0,13.6,7.9,12.7,1.4,6.2,15.9,23.2,113,103,4.6,New Orleans Pelicans,Houston Rockets,2024-01-31
2,Jonas Valančiūnas,32:31,.659,.667,.067,.600,16.4,30.1,24.3,11.3,0.0,3.4,13.7,29.9,125,105,4.4,New Orleans Pelicans,Houston Rockets,2024-01-31
3,Trey Murphy III,27:25,.542,.542,.833,.000,4.9,17.9,12.4,5.4,0.0,0.0,7.7,21.0,115,110,0.0,New Orleans Pelicans,Houston Rockets,2024-01-31
4,Dyson Daniels,23:44,.750,.750,.500,.000,0.0,8.3,4.8,18.4,2.2,0.0,25.0,14.9,122,107,3.9,New Orleans Pelicans,Houston Rockets,2024-01-31
6,Naji Marshall,31:01,.868,.875,.250,1.000,0.0,22.1,12.7,8.5,0.0,3.6,0.0,8.2,187,107,6.6,New Orleans Pelicans,Houston Rockets,2024-01-31
7,Jordan Hawkins,23:28,.300,.300,.800,.000,11.4,16.7,14.4,10.5,0.0,0.0,16.7,11.3,92,111,-4.0,New Orleans Pelicans,Houston Rockets,2024-01-31
8,Larry Nance Jr.,15:29,.000,.000,.667,.000,8.6,25.3,18.2,22.7,3.3,0.0,0.0,8.6,82,101,-1.1,New Orleans Pelicans,Houston Rockets,2024-01-31
9,Jose Alvarado,14:18,.902,1.000,1.000,.667,0.0,6.9,3.9,0.0,0.0,0.0,0.0,12.0,180,112,3.8,New Orleans Pelicans,Houston Rockets,2024-01-31
10,Malcolm Hill,0:0,New Orleans Pelicans,Houston Rockets,2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,E.J. Liddell,0:0,New Orleans Pelicans,Houston Rockets,2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jeremiah Robinson-Earl,0:0,New Orleans Pelicans,Houston Rockets,2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Matt Ryan,0:0,New Orleans Pelicans,Houston Rockets,2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Cody Zeller,0:0,New Orleans Pelicans,Houston Rockets,2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
