,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Nikola Jokić,29:58,11,11,1.000,1,1,1.000,3,3,1.000,0,14,14,10,0,2,3,1,26,+25
1,Jamal Murray,25:40,9,12,.750,4,6,.667,1,1,1.000,2,1,3,9,2,0,1,0,23,+19
2,Kentavious Caldwell-Pope,25:12,5,10,.500,2,5,.400,0,0,,2,0,2,3,0,1,0,2,12,+27
3,Peyton Watson,23:00,6,14,.429,4,10,.400,4,4,1.000,0,5,5,2,0,0,0,1,20,+28
4,Michael Porter Jr.,22:46,3,6,.500,2,3,.667,0,0,,0,4,4,0,0,1,2,3,8,+28
5,player,,,,,,,,,,,,,,,,,,,,
6,Julian Strawther,24:41,5,13,.385,2,8,.250,0,0,,0,3,3,2,0,1,1,4,12,+6
7,Christian Braun,23:21,4,8,.500,1,2,.500,2,4,.500,0,3,3,4,1,0,0,0,11,+13
8,Justin Holiday,17:59,3,5,.600,2,3,.667,0,0,,0,2,2,1,2,0,0,2,8,+1
9,Reggie Jackson,16:49,3,7,.429,1,1,1.000,2,2,1.000,1,1,2,7,1,0,3,1,9,+15
10,DeAndre Jordan,12:31,2,3,.667,0,0,,0,0,,5,4,9,2,0,2,0,3,4,+9
11,Braxton Key,7:01,1,2,.500,0,0,,0,0,,1,1,2,1,0,0,0,0,2,+8
12,Zeke Nnaji,5:31,2,3,.667,0,0,,0,0,,1,2,3,0,0,0,1,2,4,+3
13,Jalen Pickett,5:31,1,2,.500,1,2,.500,0,0,,0,1,1,2,0,0,0,0,3,+3
