,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Jalen Johnson,17:26,1,3,.333,0,0,,0,0,,0,2,2,1,1,0,4,1,2,-17,Brooklyn Nets,Atlanta Hawks,2023-11-22
1,Trae Young,17:28,2,11,.182,1,4,.250,5,6,.833,2,0,2,3,1,0,2,0,10,-16,Brooklyn Nets,Atlanta Hawks,2023-11-22
2,Dejounte Murray,17:11,3,9,.333,2,4,.500,0,0,,1,1,2,2,0,0,1,1,8,-8,Brooklyn Nets,Atlanta Hawks,2023-11-22
3,De'Andre Hunter,17:11,4,5,.800,0,0,,5,5,1.000,1,4,5,0,1,1,1,2,13,-8,Brooklyn Nets,Atlanta Hawks,2023-11-22
4,Clint Capela,11:05,3,3,1.000,0,0,,0,0,,4,1,5,0,0,1,0,1,6,-17,Brooklyn Nets,Atlanta Hawks,2023-11-22
6,Bogdan Bogdanović,13:22,3,10,.300,2,9,.222,0,0,,0,1,1,1,1,0,1,1,8,+5,Brooklyn Nets,Atlanta Hawks,2023-11-22
7,Onyeka Okongwu,12:46,2,3,.667,0,1,.000,0,0,,2,5,7,0,0,0,0,0,4,+9,Brooklyn Nets,Atlanta Hawks,2023-11-22
8,Saddiq Bey,13:29,1,5,.200,0,2,.000,1,1,1.000,0,0,0,1,0,0,0,2,3,+2,Brooklyn Nets,Atlanta Hawks,2023-11-22
9,AJ Griffin, ,Brooklyn Nets,Atlanta Hawks,2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Bruno Fernando,0:0,Brooklyn Nets,Atlanta Hawks,2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Trent Forrest,0:0,Brooklyn Nets,Atlanta Hawks,2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Garrison Mathews,0:0,Brooklyn Nets,Atlanta Hawks,2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Wesley Matthews,0:0,Brooklyn Nets,Atlanta Hawks,2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Patty Mills,0:0,Brooklyn Nets,Atlanta Hawks,2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
