,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Scottie Barnes,37:26,11,18,.611,2,6,.333,7,9,.778,1,6,7,6,3,3,6,1,31,-3
1,Immanuel Quickley,34:56,4,10,.400,2,7,.286,2,2,1.000,0,3,3,3,1,0,2,2,12,-17
2,RJ Barrett,34:49,6,16,.375,1,6,.167,4,5,.800,0,4,4,6,1,0,1,2,17,-5
3,Gary Trent Jr.,29:39,3,8,.375,0,4,.000,0,0,,0,2,2,2,0,0,2,3,6,-21
4,Jontay Porter,19:52,3,6,.500,2,5,.400,2,2,1.000,1,3,4,4,1,2,1,2,10,+7
5,player,,,,,,,,,,,,,,,,,,,,
6,Dennis Schröder,26:04,3,7,.429,1,4,.250,0,0,,0,0,0,5,0,0,0,1,7,+4
7,Bruce Brown,24:55,7,10,.700,1,3,.333,0,0,,2,5,7,1,1,0,0,4,15,+11
8,Chris Boucher,17:38,2,4,.500,1,3,.333,1,2,.500,2,7,9,2,0,0,2,1,6,+13
9,Thaddeus Young,14:38,3,4,.750,0,0,,0,0,,1,1,2,2,0,0,0,2,6,-19
10,Gradey Dick,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Javon Freeman-Liberty,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Kira Lewis Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Jalen McDaniels,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Jordan Nwora,Did Not Play,,,,,,,,,,,,,,,,,,,
15,Garrett Temple,Did Not Play,,,,,,,,,,,,,,,,,,,
