,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,De'Aaron Fox,37:43,.730,.674,.348,.435,3.0,12.1,7.6,17.2,0.0,2.0,12.7,35.6,134,135,8.5
1,Harrison Barnes,34:06,.571,.500,.429,.286,3.4,13.4,8.4,15.7,1.5,0.0,0.0,9.9,147,134,1.3
2,Domantas Sabonis,30:33,.400,.333,.250,.333,3.7,15.0,9.4,13.4,0.0,0.0,6.8,20.6,99,137,-7.0
3,Kevin Huerter,25:47,.500,.500,.714,.000,4.4,17.7,11.1,27.0,0.0,0.0,22.2,14.9,108,136,-2.6
4,Chris Duarte,13:25,.543,.500,.333,.167,8.5,17.0,12.8,0.0,0.0,0.0,0.0,20.5,124,136,-5.2
5,player,,,,,,,,,,,,,,,,
6,Malik Monk,27:37,.677,.500,.625,.875,0.0,16.6,8.3,10.0,0.0,0.0,15.3,20.2,129,136,-0.9
7,Sasha Vezenkov,24:27,.929,.929,.714,.000,4.7,18.7,11.7,0.0,0.0,0.0,0.0,12.2,186,136,6.8
8,Trey Lyles,17:35,.170,.200,.600,.400,13.0,19.5,16.2,14.6,0.0,0.0,25.4,19.2,58,136,-15.5
9,Davion Mitchell,13:22,.571,.500,.714,.286,0.0,25.7,12.8,36.9,0.0,0.0,11.3,28.4,123,135,3.0
10,Kessler Edwards,6:30,.000,.000,1.000,.000,17.6,0.0,8.8,0.0,0.0,0.0,0.0,6.6,71,139,-9.6
11,JaVale McGee,4:58,1.000,1.000,.000,.000,69.0,46.0,57.5,0.0,0.0,0.0,50.0,17.2,130,131,-2.7
12,Jordan Ford,1:18,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,139,-7.7
13,Colby Jones,1:18,.500,.500,.500,.000,87.9,0.0,44.0,0.0,0.0,0.0,33.3,98.6,78,139,-32.5
14,Jalen Slawson,1:18,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,139,-6.2
15,Keon Ellis,Did Not Play,,,,,,,,,,,,,,,
