,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Victor Wembanyama,32:25,.384,.308,.154,.462,7.8,22.1,14.2,4.6,1.5,3.2,11.3,22.0,81,100,-4.4,San Antonio Spurs,Minnesota Timberwolves,2023-12-06
1,Cedi Osman,32:09,.338,.375,.375,.250,5.2,19.1,11.5,26.7,3.0,0.0,10.1,12.4,89,99,1.0,San Antonio Spurs,Minnesota Timberwolves,2023-12-06
2,Keldon Johnson,31:51,.610,.567,.133,.333,2.6,28.9,14.5,17.4,3.0,3.2,18.9,26.9,102,94,6.7,San Antonio Spurs,Minnesota Timberwolves,2023-12-06
3,Devin Vassell,31:16,.688,.688,.500,.000,0.0,9.8,4.4,12.7,1.5,3.3,0.0,20.7,136,104,13.3,San Antonio Spurs,Minnesota Timberwolves,2023-12-06
4,Zach Collins,28:00,.300,.300,.300,.000,12.0,14.6,13.2,24.7,0.0,0.0,13.0,33.2,69,108,-8.9,San Antonio Spurs,Minnesota Timberwolves,2023-12-06
6,Tre Jones,26:13,.250,.250,.375,.000,0.0,7.8,3.5,26.7,1.8,0.0,0.0,12.4,78,106,-5.7,San Antonio Spurs,Minnesota Timberwolves,2023-12-06
7,Doug McDermott,22:01,.619,.563,1.000,.250,0.0,13.9,6.3,13.9,0.0,0.0,0.0,16.3,133,108,5.4,San Antonio Spurs,Minnesota Timberwolves,2023-12-06
8,Jeremy Sochan,21:57,.300,.300,.200,.000,3.8,4.7,4.2,0.0,0.0,4.7,9.1,20.3,61,109,-10.6,San Antonio Spurs,Minnesota Timberwolves,2023-12-06
9,Malaki Branham,10:21,.000,.000,.500,.000,16.3,0.0,8.9,0.0,0.0,0.0,0.0,7.8,53,113,-13.7,San Antonio Spurs,Minnesota Timberwolves,2023-12-06
10,Julian Champagnie,3:47,.000,.000,1.000,.000,0.0,27.0,12.2,0.0,0.0,0.0,0.0,10.7,0,104,-14.5,San Antonio Spurs,Minnesota Timberwolves,2023-12-06
11,Charles Bassey,0:0,San Antonio Spurs,Minnesota Timberwolves,2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Devonte' Graham,0:0,San Antonio Spurs,Minnesota Timberwolves,2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Sandro Mamukelashvili,0:0,San Antonio Spurs,Minnesota Timberwolves,2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
