,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Franz Wagner,34:56,8,17,.471,1,6,.167,0,0,,0,8,8,6,0,1,3,2,17,+10
1,Paolo Banchero,34:32,10,16,.625,2,6,.333,1,2,.500,1,6,7,5,0,0,3,4,23,+7
2,Jalen Suggs,28:13,3,8,.375,3,4,.750,1,2,.500,0,4,4,1,1,0,3,2,10,0
3,Goga Bitadze,18:42,3,5,.600,0,0,,0,0,,2,3,5,3,1,1,0,5,6,-1
4,Anthony Black,6:14,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-6
5,player,,,,,,,,,,,,,,,,,,,,
6,Cole Anthony,28:31,6,17,.353,2,4,.500,2,4,.500,1,2,3,6,2,1,3,4,16,+17
7,Moritz Wagner,23:45,9,13,.692,1,3,.333,8,9,.889,2,1,3,0,0,0,1,5,27,+15
8,Joe Ingles,21:03,2,3,.667,1,1,1.000,0,0,,1,4,5,2,0,0,2,1,5,+2
9,Gary Harris,19:25,1,3,.333,1,3,.333,1,1,1.000,2,1,3,0,0,0,2,1,4,+9
10,Jonathan Isaac,15:52,1,2,.500,0,1,.000,3,4,.750,3,4,7,0,0,0,0,3,5,+17
11,Caleb Houstan,8:46,0,0,,0,0,,0,0,,1,1,2,0,1,0,0,0,0,+15
12,Jett Howard,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Chuma Okeke,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Admiral Schofield,Did Not Play,,,,,,,,,,,,,,,,,,,
