,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Devin Booker,33:31,11,22,.500,2,6,.333,7,7,1.000,0,5,5,5,3,0,3,2,31,+20
1,Kevin Durant,32:15,7,12,.583,2,5,.400,2,2,1.000,0,5,5,5,3,1,1,0,18,+15
2,Bradley Beal,32:06,14,21,.667,8,10,.800,1,1,1.000,2,4,6,4,1,0,3,3,37,+25
3,Grayson Allen,30:04,2,8,.250,1,6,.167,0,0,,1,4,5,3,0,0,0,3,5,+32
4,Jusuf Nurkić,28:29,3,6,.500,0,0,,3,4,.750,4,8,12,2,1,0,2,2,9,+29
5,player,,,,,,,,,,,,,,,,,,,,
6,Eric Gordon,22:57,2,11,.182,1,9,.111,0,0,,2,1,3,0,0,0,0,0,5,+1
7,Bol Bol,17:18,2,3,.667,0,0,,2,2,1.000,2,4,6,2,2,2,0,1,6,+9
8,Josh Okogie,11:34,2,4,.500,0,2,.000,1,2,.500,0,0,0,0,1,0,0,1,5,-3
9,Chimezie Metu,8:31,0,0,,0,0,,4,4,1.000,1,1,2,1,0,0,0,0,4,-6
10,Udoka Azubuike,5:00,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,2,2,-6
11,Keita Bates-Diop,4:36,1,3,.333,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,-7
12,Jordan Goodwin,4:36,0,1,.000,0,0,,0,0,,0,0,0,1,1,0,1,1,0,-7
13,Yuta Watanabe,4:36,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-7
14,Nassir Little,4:27,1,1,1.000,0,0,,1,1,1.000,0,0,0,0,0,0,1,0,3,-5
