,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Zach LaVine,34:58,5,9,.556,2,6,.333,1,1,1.000,0,3,3,5,0,0,1,1,13,-24
1,DeMar DeRozan,34:17,6,10,.600,2,4,.500,1,1,1.000,0,4,4,5,0,1,0,1,15,-15
2,Coby White,33:46,7,11,.636,4,8,.500,2,2,1.000,1,4,5,3,1,1,2,2,20,-16
3,Nikola Vučević,31:55,7,16,.438,0,4,.000,4,4,1.000,2,6,8,2,0,0,2,4,18,-22
4,Alex Caruso,26:59,4,10,.400,2,4,.500,3,4,.750,2,2,4,3,1,1,2,1,13,-21
5,player,,,,,,,,,,,,,,,,,,,,
6,Patrick Williams,17:28,4,7,.571,1,3,.333,0,0,,0,3,3,0,0,2,2,0,9,0
7,Torrey Craig,15:40,1,5,.200,0,3,.000,0,0,,0,1,1,0,0,0,0,1,2,-7
8,Jevon Carter,14:22,0,5,.000,0,4,.000,0,0,,0,0,0,1,0,1,1,2,0,+3
9,Andre Drummond,13:37,1,3,.333,0,0,,0,0,,1,4,5,1,0,1,1,1,2,-2
10,Ayo Dosunmu,12:02,1,3,.333,0,1,.000,4,4,1.000,1,1,2,1,0,0,0,2,6,+2
11,Julian Phillips,2:28,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,1,2,+6
12,Terry Taylor,2:28,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+6
13,Dalen Terry,Did Not Play,,,,,,,,,,,,,,,,,,,
