,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Duncan Robinson,41:26,9,19,.474,4,10,.400,1,1,1.000,1,3,4,3,1,0,3,1,23,+13,Orlando Magic,Miami Heat,2024-01-12
1,Bam Adebayo,39:25,8,17,.471,0,0,,5,6,.833,4,7,11,7,0,1,4,3,21,+17,Orlando Magic,Miami Heat,2024-01-12
2,Jaime Jaquez Jr.,36:58,8,16,.500,0,2,.000,3,3,1.000,4,3,7,3,1,0,3,3,19,-4,Orlando Magic,Miami Heat,2024-01-12
3,Haywood Highsmith,31:56,2,5,.400,1,3,.333,2,2,1.000,2,6,8,1,1,0,1,2,7,-5,Orlando Magic,Miami Heat,2024-01-12
4,Nikola Jović,24:59,1,8,.125,1,4,.250,1,2,.500,0,3,3,4,0,0,2,2,4,-1,Orlando Magic,Miami Heat,2024-01-12
6,Josh Richardson,25:09,4,6,.667,0,1,.000,1,1,1.000,0,1,1,2,1,0,2,2,9,-5,Orlando Magic,Miami Heat,2024-01-12
7,Caleb Martin,23:57,3,6,.500,1,2,.500,4,4,1.000,0,4,4,2,1,0,0,1,11,+3,Orlando Magic,Miami Heat,2024-01-12
8,Kevin Love,16:10,2,6,.333,1,4,.250,0,1,.000,1,2,3,1,1,0,1,3,5,-3,Orlando Magic,Miami Heat,2024-01-12
9,Thomas Bryant,0:0,Orlando Magic,Miami Heat,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Jamal Cain,0:0,Orlando Magic,Miami Heat,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,R.J. Hampton,0:0,Orlando Magic,Miami Heat,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Orlando Robinson,0:0,Orlando Magic,Miami Heat,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
