,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jaylen Brown,37:59,.709,.712,.154,.192,2.9,13.3,7.8,9.9,0.0,0.0,15.1,35.6,120,134,0.6
1,Jrue Holiday,37:58,.656,.656,.375,.000,2.9,16.6,9.4,21.3,1.2,0.0,15.8,20.4,126,131,1.7
2,Kristaps Porziņģis,37:34,.591,.500,.308,.538,5.9,10.1,7.9,22.7,0.0,7.5,5.9,18.5,142,130,5.0
3,Derrick White,35:57,.375,.313,.500,.188,0.0,14.1,6.6,19.2,0.0,5.2,5.5,20.8,101,131,-6.8
4,Al Horford,32:15,1.100,1.100,.800,.000,0.0,23.5,11.0,0.0,0.0,2.9,16.7,7.6,162,130,2.2
5,player,,,,,,,,,,,,,,,,
6,Payton Pritchard,23:27,1.167,1.167,.833,.000,19.0,16.2,17.7,16.7,0.0,0.0,14.3,12.2,197,134,13.7
7,Oshae Brissett,15:40,.452,.375,1.000,1.500,14.3,32.3,22.7,0.0,6.0,0.0,0.0,17.3,117,116,-1.5
8,Luke Kornet,10:24,.434,.250,.000,1.000,21.5,0.0,11.4,21.8,0.0,18.1,14.8,26.5,112,124,-1.9
9,Svi Mykhailiuk,4:50,.568,,,,23.1,0.0,12.3,0.0,0.0,0.0,36.2,23.3,92,137,-11.0
10,Dalano Banton,3:56,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.4,0,136,-31.1
11,Neemias Queta,Did Not Play,,,,,,,,,,,,,,,
12,Lamar Stevens,Did Not Play,,,,,,,,,,,,,,,
