,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Scottie Barnes,35:42,6,14,.429,1,5,.200,5,6,.833,0,4,4,5,0,1,2,2,18,+4,Toronto Raptors,Charlotte Hornets,2024-02-07
1,Jakob Poeltl,33:26,5,7,.714,0,0,,2,2,1.000,4,8,12,2,0,1,1,2,12,+6,Toronto Raptors,Charlotte Hornets,2024-02-07
2,RJ Barrett,33:22,9,15,.600,4,6,.667,1,1,1.000,0,6,6,5,0,1,1,4,23,0,Toronto Raptors,Charlotte Hornets,2024-02-07
3,Immanuel Quickley,30:49,6,13,.462,3,6,.500,3,4,.750,0,3,3,4,0,0,0,1,18,-4,Toronto Raptors,Charlotte Hornets,2024-02-07
4,Gary Trent Jr.,28:26,5,13,.385,4,8,.500,0,0,,0,0,0,1,3,0,1,1,14,-2,Toronto Raptors,Charlotte Hornets,2024-02-07
6,Dennis Schröder,26:47,4,9,.444,3,6,.500,5,7,.714,0,4,4,5,0,0,2,2,16,+9,Toronto Raptors,Charlotte Hornets,2024-02-07
7,Bruce Brown,21:33,4,5,.800,0,0,,4,4,1.000,0,3,3,4,1,0,0,3,12,+8,Toronto Raptors,Charlotte Hornets,2024-02-07
8,Gradey Dick,15:21,2,2,1.000,2,2,1.000,0,0,,0,1,1,2,0,0,1,0,6,+9,Toronto Raptors,Charlotte Hornets,2024-02-07
9,Thaddeus Young,14:34,2,3,.667,0,0,,0,0,,3,5,8,2,1,0,1,2,4,0,Toronto Raptors,Charlotte Hornets,2024-02-07
10,Chris Boucher,0:0,Toronto Raptors,Charlotte Hornets,2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Javon Freeman-Liberty,0:0,Toronto Raptors,Charlotte Hornets,2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jalen McDaniels,0:0,Toronto Raptors,Charlotte Hornets,2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jordan Nwora,0:0,Toronto Raptors,Charlotte Hornets,2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Otto Porter Jr.,0:0,Toronto Raptors,Charlotte Hornets,2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Garrett Temple,0:0,Toronto Raptors,Charlotte Hornets,2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
