,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Nickeil Alexander-Walker,34:15,3,7,.429,2,6,.333,1,3,.333,0,1,1,3,1,0,1,2,9,+17,Minnesota Timberwolves,Memphis Grizzlies,2023-11-26
1,Anthony Edwards,33:59,8,14,.571,1,4,.250,7,7,1.000,0,5,5,7,0,1,2,3,24,+23,Minnesota Timberwolves,Memphis Grizzlies,2023-11-26
2,Mike Conley,32:08,6,11,.545,6,9,.667,0,0,,0,4,4,10,1,0,2,1,18,+8,Minnesota Timberwolves,Memphis Grizzlies,2023-11-26
3,Karl-Anthony Towns,25:56,7,11,.636,1,3,.333,3,3,1.000,0,8,8,2,1,1,4,5,18,+7,Minnesota Timberwolves,Memphis Grizzlies,2023-11-26
4,Rudy Gobert,25:25,5,7,.714,0,0,,3,4,.750,1,3,4,0,0,2,2,5,13,+16,Minnesota Timberwolves,Memphis Grizzlies,2023-11-26
6,Kyle Anderson,22:45,3,7,.429,0,1,.000,0,0,,1,5,6,3,0,1,0,3,6,+13,Minnesota Timberwolves,Memphis Grizzlies,2023-11-26
7,Naz Reid,21:52,4,9,.444,1,2,.500,3,4,.750,2,4,6,0,1,0,1,4,12,+4,Minnesota Timberwolves,Memphis Grizzlies,2023-11-26
8,Shake Milton,18:54,2,6,.333,1,3,.333,1,2,.500,0,2,2,3,1,0,1,2,6,+8,Minnesota Timberwolves,Memphis Grizzlies,2023-11-26
9,Troy Brown Jr.,17:48,2,4,.500,2,4,.500,0,0,,2,2,4,1,0,0,1,1,6,+5,Minnesota Timberwolves,Memphis Grizzlies,2023-11-26
10,Daishen Nix,2:19,1,2,.500,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,+3,Minnesota Timberwolves,Memphis Grizzlies,2023-11-26
11,Leonard Miller,2:19,1,1,1.000,0,0,,0,0,,0,2,2,1,0,0,0,0,2,+3,Minnesota Timberwolves,Memphis Grizzlies,2023-11-26
12,Josh Minott,2:19,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,+3,Minnesota Timberwolves,Memphis Grizzlies,2023-11-26
