,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Malik Beasley,39:22,6,11,.545,4,7,.571,0,0,,1,3,4,3,1,0,2,1,16,+2,Atlanta Hawks,Milwaukee Bucks,2023-12-02
1,Damian Lillard,38:25,10,16,.625,3,6,.500,2,2,1.000,1,5,6,9,1,0,4,3,25,+14,Atlanta Hawks,Milwaukee Bucks,2023-12-02
2,Giannis Antetokounmpo,36:19,14,20,.700,0,1,.000,4,5,.800,2,9,11,10,2,1,5,1,32,+8,Atlanta Hawks,Milwaukee Bucks,2023-12-02
3,Brook Lopez,33:24,3,7,.429,1,4,.250,4,6,.667,1,1,2,4,0,4,2,2,11,+2,Atlanta Hawks,Milwaukee Bucks,2023-12-02
4,Khris Middleton,24:45,5,9,.556,2,4,.500,0,0,,0,5,5,3,1,0,1,0,12,-8,Atlanta Hawks,Milwaukee Bucks,2023-12-02
6,Bobby Portis,22:41,7,13,.538,1,4,.250,0,0,,2,9,11,0,0,0,0,3,15,+9,Atlanta Hawks,Milwaukee Bucks,2023-12-02
7,Cameron Payne,19:41,7,11,.636,2,6,.333,2,2,1.000,0,3,3,2,0,0,1,5,18,+5,Atlanta Hawks,Milwaukee Bucks,2023-12-02
8,MarJon Beauchamp,16:45,1,2,.500,1,1,1.000,0,0,,0,1,1,2,0,1,0,3,3,+14,Atlanta Hawks,Milwaukee Bucks,2023-12-02
9,A.J. Green,8:38,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,1,0,+9,Atlanta Hawks,Milwaukee Bucks,2023-12-02
10,Thanasis Antetokounmpo,0:0,Atlanta Hawks,Milwaukee Bucks,2023-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Marques Bolden,0:0,Atlanta Hawks,Milwaukee Bucks,2023-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Chris Livingston,0:0,Atlanta Hawks,Milwaukee Bucks,2023-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Robin Lopez,0:0,Atlanta Hawks,Milwaukee Bucks,2023-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,TyTy Washington Jr.,0:0,Atlanta Hawks,Milwaukee Bucks,2023-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Lindell Wigginton,0:0,Atlanta Hawks,Milwaukee Bucks,2023-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
