,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Keegan Murray,36:06,16,23,.696,12,15,.800,3,4,.750,1,7,8,2,2,0,0,1,47,+33
1,Domantas Sabonis,34:40,9,10,.900,0,1,.000,2,4,.500,2,8,10,8,2,0,6,1,20,+34
2,Harrison Barnes,32:42,6,11,.545,3,5,.600,1,1,1.000,2,2,4,2,1,0,0,1,16,+5
3,Keon Ellis,26:02,0,3,.000,0,3,.000,2,2,1.000,0,1,1,7,1,0,3,2,2,+23
4,Kevin Huerter,24:43,4,6,.667,2,4,.500,1,2,.500,1,2,3,5,0,0,0,4,11,+26
5,player,,,,,,,,,,,,,,,,,,,,
6,Malik Monk,26:04,6,16,.375,4,12,.333,2,2,1.000,0,4,4,8,0,1,1,0,18,-3
7,Davion Mitchell,18:27,2,5,.400,0,1,.000,0,0,,0,0,0,1,0,0,0,3,4,-8
8,Trey Lyles,17:39,0,2,.000,0,2,.000,0,0,,1,7,8,0,0,1,2,4,0,+1
9,Sasha Vezenkov,11:23,1,3,.333,1,2,.500,0,0,,0,4,4,2,0,0,0,0,3,-7
10,JaVale McGee,3:51,2,3,.667,0,0,,0,0,,0,0,0,0,0,0,1,1,4,-4
11,Chris Duarte,3:34,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,0,+3
12,Kessler Edwards,2:24,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1
13,Juan Toscano-Anderson,2:24,0,1,.000,0,0,,0,0,,1,1,2,1,0,0,0,0,0,+1
