,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Coby White,36:13,10,15,.667,2,6,.333,0,0,,0,6,6,5,0,0,3,2,22,+9
1,DeMar DeRozan,35:55,9,15,.600,1,3,.333,2,2,1.000,0,4,4,5,0,1,0,1,21,+10
2,Patrick Williams,30:53,7,11,.636,2,4,.500,2,2,1.000,0,4,4,2,1,1,2,2,18,+15
3,Nikola Vučević,26:36,8,19,.421,0,7,.000,0,0,,1,4,5,3,1,0,2,2,16,+3
4,Alex Caruso,21:42,4,6,.667,0,0,,0,0,,0,3,3,3,3,0,2,5,8,+10
5,player,,,,,,,,,,,,,,,,,,,,
6,Ayo Dosunmu,26:23,5,8,.625,1,4,.250,0,0,,0,2,2,0,1,0,0,2,11,+13
7,Jevon Carter,19:12,1,3,.333,1,1,1.000,2,2,1.000,0,1,1,2,0,1,0,1,5,+13
8,Andre Drummond,19:00,5,10,.500,0,0,,2,3,.667,4,4,8,1,5,2,1,0,12,+17
9,Dalen Terry,17:30,0,2,.000,0,2,.000,1,2,.500,0,3,3,3,0,0,0,1,1,+11
10,Julian Phillips,4:12,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-5
11,Terry Taylor,2:24,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1
12,Torrey Craig,Did Not Dress,,,,,,,,,,,,,,,,,,,
