,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Kevin Durant,40:54,16,32,.500,6,15,.400,5,6,.833,1,5,6,8,1,2,1,2,43,+3
1,Devin Booker,40:37,6,11,.545,2,6,.333,2,3,.667,0,4,4,5,1,0,2,2,16,-3
2,Bradley Beal,37:33,7,17,.412,2,4,.500,2,2,1.000,0,4,4,5,0,0,1,0,18,+6
3,Grayson Allen,35:35,3,6,.500,3,4,.750,0,0,,0,4,4,3,1,0,1,1,9,-13
4,Jusuf Nurkić,25:34,4,7,.571,0,0,,0,0,,1,6,7,4,0,2,1,3,8,-15
5,player,,,,,,,,,,,,,,,,,,,,
6,Drew Eubanks,22:19,4,4,1.000,0,0,,2,2,1.000,2,6,8,4,0,0,0,3,10,+19
7,Keita Bates-Diop,17:48,2,3,.667,1,2,.500,0,0,,0,1,1,2,1,1,0,1,5,+15
8,Josh Okogie,13:54,1,3,.333,0,2,.000,2,4,.500,1,2,3,0,1,0,0,1,4,-4
9,Saben Lee,5:46,1,2,.500,0,1,.000,0,0,,0,2,2,1,0,0,1,0,2,+2
10,Udoka Azubuike,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Jordan Goodwin,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Nassir Little,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Chimezie Metu,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Yuta Watanabe,Did Not Play,,,,,,,,,,,,,,,,,,,
