,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Franz Wagner,36:44,.269,.214,.286,.143,4.8,18.2,10.7,26.1,0.0,0.0,0.0,18.1,83,120,-6.4,Orlando Magic,Boston Celtics,2023-12-17
1,Paolo Banchero,35:45,.551,.533,.333,.200,4.9,25.0,13.7,8.8,2.7,0.0,10.9,45.7,98,112,8.7,Orlando Magic,Boston Celtics,2023-12-17
2,Jalen Suggs,27:48,.658,.611,.444,.222,0.0,20.1,8.8,0.0,1.8,0.0,16.8,19.1,104,116,-3.5,Orlando Magic,Boston Celtics,2023-12-17
3,Goga Bitadze,26:09,.333,.333,.000,.000,6.7,25.6,15.0,6.1,3.8,9.3,14.3,11.9,78,102,-1.8,Orlando Magic,Boston Celtics,2023-12-17
4,Anthony Black,16:50,.396,.500,.600,.600,5.2,6.6,5.8,30.2,2.9,0.0,0.0,16.8,101,116,2.9,Orlando Magic,Boston Celtics,2023-12-17
6,Gary Harris,25:43,.000,.000,1.000,.000,0.0,4.3,1.9,11.0,0.0,0.0,0.0,5.2,35,124,-10.8,Orlando Magic,Boston Celtics,2023-12-17
7,Cole Anthony,18:39,.338,.250,.250,.250,4.7,0.0,2.6,35.7,0.0,0.0,10.1,23.6,85,125,-4.8,Orlando Magic,Boston Celtics,2023-12-17
8,Jonathan Isaac,16:42,.680,.600,.800,.400,0.0,13.4,5.9,0.0,2.9,4.9,0.0,15.7,137,111,8.1,Orlando Magic,Boston Celtics,2023-12-17
9,Caleb Houstan,15:48,.752,.625,.750,.750,11.0,7.1,9.3,0.0,0.0,0.0,0.0,15.0,163,123,3.4,Orlando Magic,Boston Celtics,2023-12-17
10,Moritz Wagner,12:28,.630,.500,.667,1.333,0.0,17.9,7.9,0.0,0.0,0.0,0.0,17.0,132,120,-3.4,Orlando Magic,Boston Celtics,2023-12-17
11,Jett Howard,2:27,.750,.750,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,127,125,22.8,Orlando Magic,Boston Celtics,2023-12-17
12,Chuma Okeke,2:27,,,,,0.0,45.6,20.0,0.0,0.0,0.0,,0.0,0,113,-4.3,Orlando Magic,Boston Celtics,2023-12-17
13,Admiral Schofield,2:27,,,,,0.0,0.0,0.0,57.6,0.0,0.0,,0.0,232,125,9.4,Orlando Magic,Boston Celtics,2023-12-17
14,Joe Ingles,Did Not Dress,Orlando Magic,Boston Celtics,2023-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
