,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Bojan Bogdanović,4:35,0,1,.000,0,1,.000,2,2,1.000,0,2,2,0,0,0,0,2,2,-5
1,Cade Cunningham,5:00,1,3,.333,1,3,.333,2,2,1.000,0,0,0,0,1,0,1,0,5,-6
2,Isaiah Livers,5:00,1,1,1.000,0,0,,0,0,,2,0,2,0,0,0,0,1,2,-6
3,Jalen Duren,4:57,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
4,Jaden Ivey,0:25,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,-1
5,player,,,,,,,,,,,,,,,,,,,,
6,Alec Burks,5:00,0,3,.000,0,1,.000,1,2,.500,0,1,1,0,0,0,0,1,1,-6
7,James Wiseman, ,,,,,,,,,,,,,,,,,,,
8,Killian Hayes,0:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-3
9,Kevin Knox, ,,,,,,,,,,,,,,,,,,,
10,Ausar Thompson, ,,,,,,,,,,,,,,,,,,,
11,Marvin Bagley III,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Joe Harris,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Marcus Sasser,Did Not Play,,,,,,,,,,,,,,,,,,,
